num_tokens,num_sents,avg_sentence_length,type_token_ratio,noun_ratio,verb_ratio,adj_ratio,adv_ratio,sentiment_polarity,extraversion_ratio,agreeableness_ratio,conscientiousness_ratio,neuroticism_ratio,openness_ratio
60,4,15,0.7,0.2,0.1667,0.0667,0.0167,0.5,0.0333,0.0,0.0,0.0,0.05
104,6,17,0.6058,0.1635,0.0962,0.0865,0.0962,0.1596,0.0192,0.0096,0.0192,0.0192,0.0385
109,7,16,0.6606,0.2202,0.0734,0.1284,0.0459,0.4526,0.0092,0.0,0.0183,0.0,0.0092
104,6,17,0.6635,0.2308,0.0673,0.0865,0.0577,0.5519,0.0,0.0,0.0,0.0,0.0
9,1,9,1.0,0.2222,0.1111,0.3333,0.0,0.9333,0.0,0.0,0.0,0.0,0.0
112,5,22,0.6786,0.2232,0.0536,0.1429,0.0536,0.3721,0.0089,0.0,0.0,0.0,0.0357
80,7,11,0.6625,0.1375,0.1125,0.1125,0.0875,0.5125,0.025,0.0,0.0125,0.0,0.0375
71,5,14,0.7606,0.0986,0.1127,0.0845,0.0563,0.4535,0.0563,0.0563,0.0,0.0,0.0986
77,4,19,0.7143,0.1558,0.0779,0.0909,0.0519,0.362,0.013,0.0,0.0,0.0,0.039
94,6,16,0.6702,0.234,0.1064,0.0957,0.0532,0.1964,0.0,0.0,0.0,0.0,0.0
25,3,8,0.92,0.04,0.12,0.16,0.16,0.5667,0.08,0.04,0.0,0.0,0.08
40,4,10,0.8,0.125,0.1,0.15,0.075,0.0354,0.0,0.025,0.025,0.025,0.025
94,4,24,0.6809,0.1809,0.0745,0.1383,0.0532,0.1256,0.0106,0.0,0.0319,0.0106,0.0106
108,7,15,0.7315,0.2222,0.0833,0.1481,0.0185,0.2324,0.0,0.0,0.0,0.0,0.0093
110,6,18,0.6455,0.2,0.1,0.0909,0.0455,0.2394,0.0,0.0,0.0091,0.0,0.0182
105,9,12,0.6857,0.2,0.0952,0.1429,0.0476,0.3646,0.019,0.0,0.019,0.0,0.019
78,5,16,0.7436,0.1538,0.1026,0.141,0.1026,0.3201,0.0256,0.0,0.0,0.0,0.0385
97,8,12,0.7526,0.2474,0.0928,0.0722,0.0309,0.1133,0.0,0.0,0.0,0.0,0.0206
113,6,19,0.708,0.1239,0.1327,0.0885,0.0619,0.1717,0.0088,0.0,0.0,0.0,0.0265
85,4,21,0.8118,0.1765,0.1059,0.1059,0.0118,0.2479,0.0,0.0,0.0235,0.0,0.0235
105,8,13,0.6667,0.1905,0.0857,0.1048,0.0667,0.2893,0.0095,0.0,0.0095,0.0,0.0
106,6,18,0.6509,0.1509,0.0943,0.1321,0.0472,0.1238,0.0,0.0,0.0,0.0094,0.0189
95,5,19,0.7053,0.1895,0.0737,0.1158,0.0632,0.2636,0.0105,0.0,0.0211,0.0,0.0105
111,8,14,0.6306,0.1622,0.0631,0.1171,0.0901,0.3507,0.0631,0.045,0.018,0.0,0.0541
3,1,3,1.0,0.3333,0.0,0.3333,0.3333,0.7,0.6667,0.0,0.0,0.0,0.0
35,3,12,0.8857,0.1429,0.1143,0.2,0.0286,0.35,0.0571,0.0286,0.0,0.0,0.0857
108,6,18,0.6667,0.1759,0.1111,0.1389,0.0278,0.2702,0.0,0.0,0.0,0.0185,0.037
24,3,8,0.9583,0.1667,0.125,0.125,0.125,0.6,0.0,0.0,0.0,0.0,0.0417
103,8,13,0.6311,0.0971,0.1359,0.1165,0.0874,0.4694,0.0194,0.0,0.0291,0.0,0.0194
25,3,8,0.88,0.24,0.08,0.2,0.0,0.37,0.04,0.0,0.08,0.0,0.0
109,6,18,0.7248,0.1468,0.0917,0.1101,0.0826,0.6193,0.0367,0.0183,0.0183,0.0092,0.0367
104,6,17,0.6827,0.1827,0.0769,0.1346,0.0385,0.1332,0.0096,0.0,0.0192,0.0,0.0096
99,6,16,0.6869,0.1818,0.0707,0.1313,0.0606,0.3153,0.0,0.0,0.0202,0.0,0.0202
101,7,14,0.6139,0.3069,0.0396,0.1584,0.0198,0.2132,0.0198,0.0,0.0099,0.0,0.0099
54,3,18,0.7593,0.3148,0.0741,0.1296,0.0,0.44,0.0185,0.0,0.0,0.0,0.0741
111,7,16,0.6667,0.2072,0.0721,0.1171,0.045,0.4631,0.027,0.0,0.0,0.0,0.018
4,1,4,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
113,6,19,0.646,0.2124,0.0796,0.0973,0.0619,0.3222,0.0177,0.0177,0.0088,0.0,0.0354
61,5,12,0.7213,0.2131,0.0984,0.1311,0.082,0.3125,0.0328,0.0,0.0164,0.0,0.0
95,6,16,0.7579,0.1474,0.1263,0.1053,0.1053,-0.0979,0.0105,0.0,0.0105,0.0,0.0211
18,1,18,0.9444,0.2222,0.0556,0.1111,0.1667,0.3867,0.0,0.0,0.0,0.0,0.0
9,1,9,1.0,0.2222,0.2222,0.1111,0.1111,0.91,0.1111,0.0,0.0,0.0,0.0
46,4,12,0.7391,0.1522,0.1304,0.087,0.0217,0.5,0.0,0.0,0.0652,0.0,0.0435
2,1,2,1.0,0.5,0.0,0.5,0.0,0.8,0.0,0.0,0.0,0.0,0.0
104,6,17,0.7115,0.0865,0.1346,0.1058,0.0673,0.3639,0.0096,0.0,0.0096,0.0,0.0192
9,1,9,1.0,0.3333,0.1111,0.0,0.1111,0.5,0.0,0.0,0.0,0.0,0.0
102,7,15,0.6471,0.1373,0.0784,0.1569,0.0882,0.3396,0.0,0.0,0.0,0.0098,0.0098
2,1,2,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
78,4,20,0.7692,0.2179,0.1154,0.0641,0.0385,0.6167,0.0641,0.0385,0.0,0.0,0.0641
95,5,19,0.6842,0.1789,0.0526,0.1368,0.0526,0.2556,0.0105,0.0,0.0105,0.0,0.0316
103,4,26,0.7379,0.165,0.1165,0.0777,0.0583,0.3146,0.0,0.0,0.0097,0.0097,0.0194
101,6,17,0.6832,0.2277,0.0594,0.0693,0.0693,0.2755,0.0099,0.0,0.0099,0.0,0.0099
73,4,18,0.7123,0.1781,0.1233,0.1096,0.0274,-0.0969,0.0,0.0,0.0,0.0,0.0411
54,5,11,0.7037,0.2037,0.0926,0.1481,0.0741,0.5055,0.0556,0.0,0.0,0.0,0.037
111,7,16,0.5946,0.1982,0.1171,0.1081,0.036,0.1069,0.0,0.0,0.0,0.0,0.0541
71,7,10,0.8028,0.1972,0.0986,0.0986,0.0704,0.5375,0.0141,0.0,0.0141,0.0,0.0282
114,6,19,0.6579,0.1579,0.0702,0.1053,0.0614,0.4812,0.0263,0.0,0.0,0.0,0.0175
45,2,22,0.7556,0.1111,0.0444,0.1111,0.0444,0.5333,0.0,0.0,0.0,0.0,0.0
64,3,21,0.7031,0.1406,0.125,0.125,0.0781,0.2988,0.0312,0.0,0.0156,0.0,0.0469
35,2,18,0.7714,0.0857,0.0571,0.1143,0.0571,0.2692,0.0286,0.0,0.0,0.0,0.0
30,2,15,0.8333,0.2333,0.1,0.1,0.0333,0.5667,0.0333,0.0,0.0,0.0,0.0333
104,6,17,0.6442,0.1731,0.1058,0.1346,0.0192,0.1586,0.0192,0.0096,0.0,0.0,0.0288
18,1,18,0.9444,0.1111,0.1111,0.1111,0.0556,0.825,0.0,0.0,0.0556,0.0,0.0
9,1,9,1.0,0.3333,0.0,0.1111,0.0,0.65,0.1111,0.0,0.0,0.0,0.1111
104,5,21,0.7115,0.1731,0.0865,0.1538,0.0288,0.378,0.0096,0.0,0.0,0.0,0.0385
107,6,18,0.6729,0.2056,0.1215,0.0561,0.0654,0.3482,0.0,0.0,0.0093,0.0,0.0561
86,6,14,0.686,0.1512,0.0698,0.1163,0.1163,0.3572,0.0116,0.0,0.0116,0.0,0.0233
35,3,12,0.7714,0.0857,0.1714,0.0857,0.0857,0.05,0.0286,0.0,0.0286,0.0,0.0
51,3,17,0.7843,0.2157,0.0588,0.1176,0.0784,0.5857,0.0,0.0,0.0196,0.0,0.0
75,5,15,0.6933,0.12,0.1067,0.1067,0.1467,0.2521,0.0533,0.0,0.0,0.0,0.0267
87,5,17,0.7126,0.1264,0.1034,0.092,0.092,0.099,0.023,0.0,0.0115,0.0,0.023
106,6,18,0.6604,0.1792,0.0849,0.1509,0.0566,0.2271,0.0189,0.0,0.0,0.0,0.0094
77,6,13,0.7403,0.1299,0.1169,0.1169,0.0909,0.1008,0.013,0.0,0.026,0.0,0.013
110,8,14,0.6091,0.1818,0.1,0.0909,0.0182,0.225,0.0,0.0,0.0,0.0,0.0273
103,5,21,0.6796,0.1748,0.0777,0.1359,0.0291,0.501,0.0194,0.0,0.0,0.0097,0.0194
106,8,13,0.7075,0.1321,0.0943,0.1415,0.0472,0.3104,0.0189,0.0,0.0,0.0094,0.0
111,6,18,0.6577,0.1712,0.1081,0.0991,0.0721,0.2038,0.009,0.0,0.009,0.0,0.036
81,5,16,0.716,0.1975,0.1111,0.1111,0.0494,0.5267,0.0,0.0,0.0123,0.0,0.0247
20,3,7,1.0,0.15,0.1,0.15,0.1,0.6667,0.0,0.0,0.0,0.0,0.0
20,1,20,0.9,0.15,0.15,0.25,0.05,0.3042,0.0,0.0,0.0,0.0,0.0
41,3,14,0.8537,0.1707,0.1463,0.0976,0.0488,0.362,0.0488,0.0,0.0,0.0,0.0
89,5,18,0.6854,0.1573,0.1236,0.0787,0.0449,0.2845,0.0,0.0225,0.0112,0.0225,0.0337
2,1,2,1.0,0.5,0.0,0.5,0.0,0.7,0.5,0.0,0.0,0.0,0.0
23,2,12,0.9565,0.2174,0.1304,0.1304,0.0,0.5,0.0435,0.0,0.0435,0.0,0.0435
110,6,18,0.7,0.2091,0.1091,0.1364,0.0273,0.3205,0.0182,0.0,0.0091,0.0,0.0091
115,6,19,0.6087,0.2261,0.087,0.1826,0.0174,0.2313,0.0,0.0,0.0174,0.0,0.0348
88,4,22,0.7045,0.1591,0.1136,0.0795,0.0682,0.1719,0.0341,0.0341,0.0114,0.0,0.0568
111,6,18,0.6486,0.1802,0.0901,0.0811,0.0631,0.2325,0.0,0.0,0.0,0.0,0.009
87,9,10,0.6667,0.1149,0.1149,0.1149,0.0805,0.4614,0.0345,0.0115,0.0345,0.0,0.069
107,5,21,0.7103,0.1682,0.1215,0.1028,0.0561,0.1753,0.0,0.0,0.0,0.0,0.0187
52,5,10,0.8269,0.2115,0.1346,0.1154,0.0192,0.24,0.0192,0.0,0.0,0.0,0.0192
13,1,13,1.0,0.1538,0.0769,0.0769,0.1538,0.3,0.0,0.0,0.0,0.0,0.0769
99,5,20,0.6768,0.1414,0.1212,0.0909,0.0505,0.0508,0.0,0.0,0.0101,0.0,0.0303
42,3,14,0.8095,0.119,0.0952,0.1429,0.0952,0.2741,0.0238,0.0,0.0,0.0,0.0476
109,6,18,0.7064,0.1284,0.1101,0.1835,0.055,0.2357,0.0,0.0,0.0,0.0,0.0275
93,5,19,0.6452,0.0968,0.086,0.172,0.0645,0.0323,0.0,0.0215,0.0108,0.0215,0.0108
105,6,18,0.6476,0.2,0.1048,0.0762,0.019,0.3731,0.0095,0.0,0.0,0.0,0.0381
108,4,27,0.6667,0.213,0.1111,0.1111,0.0093,0.1984,0.0,0.0,0.0185,0.0,0.0556
48,4,12,0.8542,0.0833,0.0833,0.2292,0.0625,0.569,0.0,0.0,0.0208,0.0,0.0417
90,7,13,0.6889,0.2111,0.1111,0.1111,0.0222,0.2284,0.0222,0.0,0.0111,0.0,0.0667
72,1,72,0.6944,0.1667,0.125,0.0417,0.0833,0.6062,0.0556,0.0278,0.0278,0.0,0.0694
85,6,14,0.6824,0.1647,0.1176,0.1059,0.0941,0.3789,0.0235,0.0,0.0118,0.0,0.0471
29,1,29,0.8276,0.2759,0.069,0.1379,0.069,0.6017,0.0345,0.0,0.0,0.0,0.0
37,2,18,0.7838,0.1892,0.1081,0.0811,0.0,0.35,0.0,0.027,0.027,0.027,0.0811
110,5,22,0.6545,0.1273,0.1273,0.0909,0.0818,0.3472,0.0,0.0,0.0091,0.0091,0.0455
5,1,5,1.0,0.6,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
109,8,14,0.633,0.1376,0.1101,0.1101,0.0459,0.1345,0.0,0.0092,0.0,0.0092,0.0367
105,7,15,0.6095,0.1619,0.0857,0.1048,0.0381,0.3206,0.0,0.0,0.0,0.0,0.0286
84,6,14,0.6548,0.1905,0.0952,0.1071,0.0952,0.1408,0.0119,0.0,0.0,0.0,0.0119
104,5,21,0.6058,0.1442,0.0769,0.1538,0.0288,0.325,0.0096,0.0,0.0,0.0096,0.0288
97,6,16,0.6598,0.1753,0.1134,0.1031,0.0515,0.213,0.0206,0.0,0.0103,0.0,0.0206
112,6,19,0.6786,0.1964,0.1071,0.0982,0.0357,0.5173,0.0,0.0,0.0,0.0,0.0357
46,4,12,0.7609,0.1957,0.1522,0.1304,0.0652,0.652,0.0,0.0,0.0217,0.0,0.0435
69,6,12,0.7681,0.2029,0.058,0.2029,0.087,0.4085,0.0,0.0,0.029,0.0,0.0
108,8,14,0.6111,0.2315,0.1019,0.1204,0.037,0.1952,0.0093,0.0,0.0093,0.0,0.0185
71,4,18,0.6901,0.1831,0.1127,0.1408,0.0986,0.1713,0.0141,0.0,0.0,0.0,0.0423
103,6,17,0.6699,0.1942,0.1165,0.1068,0.0874,0.4386,0.0097,0.0,0.0,0.0,0.0388
111,7,16,0.6126,0.1441,0.1171,0.0901,0.036,0.3015,0.0,0.0,0.0,0.0,0.018
108,6,18,0.713,0.2407,0.0926,0.0833,0.0648,0.2646,0.0,0.0,0.0,0.0,0.0
46,6,8,0.7391,0.0652,0.1522,0.0435,0.0,0.56,0.0435,0.0,0.0,0.0217,0.0435
79,7,11,0.6456,0.1772,0.0759,0.1899,0.0759,0.4938,0.0253,0.0,0.0127,0.0,0.0
36,4,9,0.8611,0.1667,0.0833,0.1667,0.0833,0.4955,0.0278,0.0,0.0,0.0,0.0278
5,2,2,1.0,0.2,0.0,0.4,0.0,0.75,0.0,0.0,0.0,0.0,0.0
8,1,8,1.0,0.125,0.125,0.125,0.0,0.7,0.0,0.0,0.0,0.0,0.125
11,2,6,0.8182,0.1818,0.0,0.2727,0.0,0.2333,0.0,0.0,0.1818,0.0,0.0
51,4,13,0.8235,0.1569,0.098,0.1569,0.0588,0.4213,0.0,0.0,0.0,0.0,0.0
106,6,18,0.6509,0.1604,0.0755,0.1509,0.0094,0.5143,0.0094,0.0094,0.0189,0.0,0.0189
8,1,8,1.0,0.25,0.125,0.25,0.0,0.6,0.125,0.0,0.125,0.0,0.0
92,6,15,0.6522,0.1522,0.1522,0.0978,0.0543,0.4514,0.0109,0.0,0.0217,0.0,0.0109
23,4,6,0.9565,0.2174,0.1304,0.0435,0.087,0.3661,0.0435,0.0,0.0,0.0,0.0
39,3,13,0.8462,0.1282,0.0513,0.1026,0.0513,0.0061,0.0256,0.0256,0.0,0.0769,0.0256
96,6,16,0.6354,0.2083,0.0833,0.0937,0.0104,0.1875,0.0208,0.0,0.0104,0.0,0.0
114,6,19,0.6754,0.1842,0.1404,0.0877,0.0614,0.4358,0.0,0.0,0.0088,0.0,0.0263
111,5,22,0.7207,0.2072,0.0811,0.1081,0.0811,0.4083,0.0,0.0,0.0,0.0,0.0
17,1,17,1.0,0.1765,0.1176,0.0,0.1765,-0.15,0.0588,0.0,0.0,0.0,0.0588
58,4,14,0.7414,0.1207,0.1034,0.0345,0.1207,0.675,0.0345,0.0,0.0,0.0,0.0
13,4,3,1.0,0.0769,0.1538,0.2308,0.1538,0.6,0.2308,0.0,0.0,0.0,0.0
29,1,29,0.8966,0.2069,0.069,0.069,0.069,0.3548,0.0,0.0,0.0,0.0,0.0345
112,4,28,0.6786,0.1786,0.1071,0.1161,0.0268,0.4094,0.0089,0.0,0.0,0.0089,0.0268
75,6,12,0.72,0.12,0.0933,0.08,0.0667,0.5323,0.0,0.0,0.0,0.0,0.0267
84,5,17,0.7143,0.2024,0.0714,0.1548,0.0595,0.329,0.0119,0.0,0.0,0.0,0.0357
64,4,16,0.7656,0.1719,0.0937,0.1406,0.0312,0.2336,0.0156,0.0,0.0156,0.0156,0.0469
97,7,14,0.701,0.1237,0.0928,0.1443,0.0412,0.2089,0.0206,0.0,0.0206,0.0,0.0206
106,6,18,0.6321,0.1981,0.0943,0.1321,0.0189,0.0299,0.0094,0.0,0.0094,0.0,0.0189
100,8,12,0.66,0.18,0.11,0.12,0.05,0.248,0.02,0.0,0.0,0.0,0.0
107,6,18,0.6729,0.2617,0.0748,0.1121,0.0374,0.4068,0.0,0.0,0.0,0.0,0.0187
97,5,19,0.701,0.2062,0.1134,0.0825,0.0619,0.4037,0.0309,0.0,0.0,0.0,0.0206
65,5,13,0.7692,0.2,0.1231,0.1538,0.0308,0.351,0.0,0.0,0.0,0.0,0.0769
100,6,17,0.69,0.16,0.11,0.09,0.06,-0.1667,0.0,0.0,0.02,0.01,0.02
64,4,16,0.75,0.1875,0.0937,0.125,0.0781,0.4717,0.0312,0.0,0.0156,0.0,0.0
32,2,16,0.875,0.3437,0.125,0.0312,0.0,0.3667,0.125,0.0937,0.0,0.0,0.125
28,2,14,0.8571,0.1429,0.0714,0.1071,0.0714,0.2083,0.0357,0.0,0.0,0.0,0.0
14,2,7,1.0,0.1429,0.0714,0.2143,0.0714,0.6687,0.0,0.0,0.0,0.0,0.0714
20,1,20,0.9,0.2,0.1,0.15,0.05,0.1778,0.05,0.0,0.0,0.0,0.0
104,5,21,0.6827,0.1827,0.1442,0.1058,0.0481,0.3408,0.0096,0.0,0.0,0.0,0.0481
71,6,12,0.6479,0.0986,0.1268,0.1549,0.0704,0.3783,0.0282,0.0,0.0141,0.0,0.0563
30,3,10,0.7333,0.1667,0.0667,0.1,0.1667,0.2938,0.0333,0.0,0.0,0.0,0.0
29,3,10,0.8966,0.069,0.1034,0.1034,0.1034,0.7207,0.0345,0.0,0.0345,0.0,0.0345
4,1,4,1.0,0.25,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0
109,6,18,0.6147,0.1468,0.1193,0.1193,0.0275,0.3361,0.0183,0.0,0.0092,0.0,0.0367
111,8,14,0.6126,0.0991,0.1171,0.0991,0.0721,0.1149,0.009,0.0,0.009,0.0,0.027
91,5,18,0.6813,0.2088,0.0549,0.1209,0.0769,0.4412,0.0,0.0,0.011,0.0,0.022
95,7,14,0.6421,0.1579,0.1684,0.0842,0.0632,0.1151,0.0,0.0,0.0211,0.0,0.0316
106,6,18,0.7075,0.1604,0.1415,0.0755,0.0755,0.2926,0.0189,0.0,0.0094,0.0,0.0377
105,7,15,0.6095,0.1143,0.0667,0.1238,0.0857,0.2381,0.0286,0.019,0.0,0.0095,0.019
2,1,2,1.0,0.0,0.0,0.5,0.5,0.91,0.5,0.0,0.0,0.0,0.0
106,5,21,0.6509,0.217,0.1038,0.1132,0.0094,0.5,0.0,0.0,0.0,0.0,0.0283
107,6,18,0.6729,0.1308,0.0935,0.1495,0.0467,0.1521,0.028,0.0,0.0,0.0,0.0187
6,1,6,0.6667,0.5,0.0,0.3333,0.0,0.7,0.5,0.0,0.1667,0.0,0.0
11,1,11,0.9091,0.3636,0.0,0.4545,0.0,0.525,0.0,0.0,0.0,0.0,0.0
93,5,19,0.7527,0.0968,0.1398,0.1505,0.0968,0.3567,0.0,0.0,0.0108,0.0108,0.0323
25,1,25,0.96,0.2,0.12,0.2,0.0,0.2629,0.0,0.0,0.0,0.0,0.0
6,2,3,1.0,0.0,0.1667,0.1667,0.1667,0.875,0.3333,0.0,0.0,0.0,0.0
70,4,18,0.7714,0.1857,0.1,0.1,0.1,0.305,0.0571,0.0429,0.0,0.0,0.0571
70,6,12,0.7,0.2286,0.1143,0.0714,0.0571,0.4107,0.0143,0.0,0.0,0.0,0.0143
32,6,5,0.875,0.1875,0.1562,0.1875,0.0625,0.2354,0.0,0.0,0.0,0.0,0.0
9,3,3,1.0,0.5556,0.0,0.1111,0.0,0.7,0.1111,0.0,0.0,0.0,0.0
107,6,18,0.6449,0.215,0.0841,0.1028,0.0374,0.2103,0.0093,0.0,0.0093,0.0,0.028
4,1,4,1.0,0.25,0.25,0.25,0.0,0.5,0.25,0.0,0.0,0.0,0.0
85,6,14,0.6706,0.1765,0.1059,0.1176,0.0471,0.1062,0.0118,0.0,0.0,0.0,0.0118
5,1,5,1.0,0.4,0.0,0.2,0.0,0.7,0.2,0.0,0.2,0.0,0.0
18,1,18,0.9444,0.0556,0.1111,0.2222,0.1111,0.55,0.1667,0.1111,0.0,0.0,0.1111
81,4,20,0.7284,0.1605,0.1111,0.1111,0.0864,0.4033,0.0,0.0,0.0,0.0,0.0247
84,5,17,0.6548,0.2262,0.0833,0.1071,0.0357,-0.02,0.0,0.0119,0.0,0.0119,0.0238
81,7,12,0.7407,0.1728,0.1358,0.1235,0.0864,0.5518,0.0123,0.0,0.0,0.0,0.0494
44,3,15,0.7273,0.25,0.0455,0.1364,0.0227,0.5614,0.0227,0.0,0.0,0.0,0.0455
109,7,16,0.7156,0.1376,0.1009,0.0917,0.0917,0.1895,0.0183,0.0,0.0092,0.0,0.0367
75,5,15,0.7067,0.2133,0.0533,0.1067,0.04,0.4138,0.0533,0.0533,0.0133,0.0,0.0933
37,4,9,0.8378,0.1622,0.1081,0.1351,0.1351,0.4504,0.027,0.0,0.027,0.0,0.027
37,3,12,0.8108,0.2162,0.0811,0.1892,0.0811,0.475,0.027,0.0,0.0541,0.0,0.0
114,6,19,0.7632,0.2018,0.0965,0.1579,0.0614,0.3449,0.0088,0.0,0.0,0.0,0.0
95,5,19,0.6947,0.1474,0.1263,0.1368,0.0316,0.3143,0.0,0.0,0.0,0.0,0.0526
46,1,46,0.7391,0.1304,0.1522,0.1304,0.0435,0.5194,0.0652,0.0,0.0217,0.0,0.0435
63,5,13,0.6508,0.1429,0.0794,0.1429,0.0317,0.3442,0.0159,0.0,0.0,0.0,0.0159
10,2,5,0.9,0.1,0.2,0.2,0.0,0.65,0.1,0.0,0.0,0.0,0.0
45,4,11,0.7556,0.1333,0.0889,0.0889,0.1111,0.3714,0.0222,0.0,0.0,0.0,0.0
102,7,15,0.7157,0.1569,0.0882,0.1863,0.0588,0.3564,0.0,0.0,0.0098,0.0098,0.0098
26,2,13,0.8846,0.1923,0.1154,0.1538,0.0769,0.255,0.0769,0.0,0.0,0.0,0.0385
113,8,14,0.6991,0.2212,0.0442,0.1239,0.0531,0.3705,0.0088,0.0,0.0088,0.0,0.0177
116,7,17,0.5776,0.1293,0.1121,0.0948,0.0431,0.2603,0.0086,0.0,0.0086,0.0,0.0259
108,6,18,0.7315,0.1667,0.0926,0.1204,0.0556,0.5458,0.0,0.0,0.0,0.0,0.0185
81,6,14,0.7531,0.1481,0.0864,0.1481,0.0617,0.3089,0.0123,0.0,0.0123,0.0,0.0247
112,6,19,0.6696,0.1607,0.0893,0.1429,0.0179,0.3755,0.0089,0.0,0.0,0.0,0.0446
107,6,18,0.729,0.1682,0.1215,0.1215,0.0374,0.3585,0.0,0.0,0.0,0.0,0.0
11,2,6,1.0,0.1818,0.0909,0.1818,0.0,0.0,0.0,0.0,0.0909,0.0,0.0
113,5,23,0.6549,0.2124,0.0796,0.0885,0.0442,0.2639,0.0,0.0,0.0,0.0,0.0354
112,5,22,0.6696,0.2411,0.125,0.0625,0.0357,0.161,0.0268,0.0179,0.0,0.0089,0.0179
94,6,16,0.7021,0.2021,0.117,0.0851,0.0532,0.4833,0.0213,0.0,0.0106,0.0,0.0106
65,5,13,0.8154,0.2,0.0769,0.1231,0.0769,0.1375,0.0,0.0,0.0,0.0,0.0
109,6,18,0.6422,0.2294,0.0917,0.1101,0.0275,0.2182,0.0183,0.0,0.0,0.0,0.0183
20,1,20,0.95,0.25,0.1,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.05
110,7,16,0.6273,0.1727,0.1273,0.0545,0.0455,0.3503,0.0455,0.0,0.0,0.0,0.0273
49,5,10,0.8776,0.1429,0.1429,0.1633,0.0816,0.1861,0.0408,0.0,0.0,0.0,0.0204
88,4,22,0.6818,0.1364,0.1591,0.1023,0.1136,0.0855,0.0455,0.0,0.0,0.0,0.0341
113,7,16,0.6283,0.115,0.115,0.1681,0.0354,0.2097,0.0088,0.0,0.0,0.0,0.0177
115,6,19,0.6435,0.2,0.113,0.1043,0.0174,0.275,0.0087,0.0,0.0,0.0,0.0522
10,1,10,1.0,0.2,0.2,0.1,0.1,0.35,0.1,0.0,0.0,0.0,0.0
26,4,6,0.9615,0.1923,0.1538,0.1154,0.0769,0.524,0.1154,0.0769,0.0,0.0,0.0769
46,3,15,0.8478,0.2391,0.1304,0.1087,0.0652,0.2933,0.0217,0.0,0.0,0.0,0.0
70,5,14,0.7286,0.1571,0.1143,0.0857,0.0714,0.2437,0.0143,0.0,0.0,0.0,0.0286
109,7,16,0.6972,0.211,0.1009,0.0917,0.0642,0.2885,0.0092,0.0,0.0,0.0,0.0275
106,5,21,0.6321,0.1792,0.0943,0.1038,0.0377,0.2481,0.0094,0.0,0.0094,0.0,0.0377
113,7,16,0.6195,0.2212,0.0442,0.1416,0.0354,0.4491,0.0177,0.0,0.0,0.0,0.0177
26,2,13,0.8846,0.2308,0.0769,0.1538,0.0769,0.3833,0.0385,0.0,0.0,0.0,0.0
114,7,16,0.6754,0.1579,0.1053,0.1228,0.0702,0.0694,0.0088,0.0,0.0088,0.0,0.0263
22,1,22,0.7727,0.1364,0.0909,0.2727,0.0455,0.427,0.0455,0.0,0.0,0.0,0.0
