num_tokens,num_sents,avg_sentence_length,type_token_ratio,noun_ratio,verb_ratio,adj_ratio,adv_ratio,sentiment_polarity,extraversion_ratio,agreeableness_ratio,conscientiousness_ratio,neuroticism_ratio,openness_ratio
110,6,18,0.6727,0.1727,0.0727,0.1182,0.0545,0.16,0.0182,0.0,0.0091,0.0,0.0273
104,6,17,0.75,0.1538,0.0865,0.125,0.0577,0.3224,0.0,0.0,0.0,0.0192,0.0
109,5,22,0.7615,0.156,0.0826,0.1284,0.0642,0.3929,0.0092,0.0,0.0,0.0,0.0092
98,6,16,0.6429,0.1939,0.0714,0.0816,0.0408,-0.2067,0.0,0.0,0.0102,0.0,0.0102
109,7,16,0.6606,0.2018,0.0642,0.1376,0.0275,0.513,0.0183,0.0,0.0,0.0,0.0092
104,5,21,0.6827,0.2212,0.1058,0.1154,0.0481,0.4255,0.0192,0.0,0.0,0.0,0.0096
108,6,18,0.7407,0.1852,0.0556,0.1204,0.0463,0.2661,0.0,0.0,0.0,0.0,0.0185
108,4,27,0.7315,0.2037,0.0648,0.1296,0.0463,0.3773,0.0,0.0,0.0,0.0,0.0
106,6,18,0.6321,0.2075,0.0755,0.1132,0.0377,0.141,0.0,0.0,0.0094,0.0,0.0094
110,7,16,0.6,0.1909,0.0636,0.0818,0.0455,0.2746,0.0,0.0,0.0,0.0,0.0
105,6,18,0.6857,0.1238,0.1048,0.1048,0.0762,0.1222,0.0,0.0,0.0,0.0,0.0286
109,6,18,0.7523,0.211,0.0917,0.1009,0.055,0.3208,0.0092,0.0,0.0092,0.0,0.0183
105,6,18,0.6952,0.2,0.0571,0.1238,0.0286,0.2381,0.0,0.0,0.019,0.0,0.0095
110,5,22,0.7364,0.1636,0.0818,0.1182,0.0636,0.3605,0.0182,0.0,0.0,0.0,0.0091
111,8,14,0.7297,0.1892,0.0901,0.1081,0.0631,0.1346,0.0,0.0,0.0,0.0,0.018
107,5,21,0.6636,0.2056,0.0654,0.1308,0.0374,0.1871,0.0,0.0,0.0,0.0,0.0
105,5,21,0.7333,0.2381,0.0857,0.0952,0.0762,0.421,0.019,0.0,0.0,0.0,0.019
110,7,16,0.6727,0.2364,0.0545,0.1091,0.0364,0.3981,0.0,0.0,0.0,0.0,0.0182
109,5,22,0.6697,0.156,0.0917,0.0917,0.0459,0.2921,0.0092,0.0,0.0,0.0092,0.0367
111,5,22,0.7117,0.1982,0.0991,0.1171,0.036,0.35,0.009,0.0,0.009,0.0,0.027
110,6,18,0.6818,0.1727,0.1455,0.0909,0.0455,0.29,0.0,0.0,0.0,0.0,0.0364
108,6,18,0.6852,0.1759,0.0648,0.1204,0.0741,0.1994,0.0,0.0,0.0185,0.0,0.0093
108,5,22,0.7593,0.213,0.0926,0.1204,0.0556,0.3865,0.0,0.0,0.0,0.0,0.0093
79,6,13,0.7848,0.1899,0.0886,0.1519,0.0633,-0.0268,0.0,0.0,0.0127,0.0,0.0127
110,5,22,0.6818,0.2,0.0818,0.1636,0.0091,0.225,0.0,0.0,0.0091,0.0,0.0091
107,6,18,0.6916,0.1776,0.0748,0.1121,0.0561,0.2747,0.0093,0.0,0.0,0.0,0.028
104,6,17,0.6731,0.1827,0.0865,0.125,0.0288,0.4038,0.0096,0.0,0.0,0.0,0.0096
106,5,21,0.7358,0.1792,0.066,0.1226,0.1038,0.359,0.0377,0.0283,0.0094,0.0,0.0566
113,6,19,0.6991,0.177,0.0885,0.115,0.0708,0.4926,0.0,0.0,0.0,0.0,0.0354
111,7,16,0.7207,0.1712,0.0811,0.0991,0.0811,0.3315,0.018,0.009,0.0,0.0,0.045
105,5,21,0.7143,0.181,0.1048,0.1333,0.0571,0.2803,0.019,0.0,0.0,0.0,0.019
112,5,22,0.6964,0.1696,0.1161,0.0714,0.0268,0.26,0.0089,0.0,0.0,0.0,0.0268
98,5,20,0.7449,0.1633,0.0714,0.102,0.0816,0.0517,0.0102,0.0,0.0102,0.0,0.0102
115,5,23,0.7043,0.1739,0.113,0.1043,0.0435,0.2099,0.0087,0.0,0.0,0.0,0.0348
104,6,17,0.6538,0.2019,0.0962,0.1058,0.0577,0.4906,0.0,0.0,0.0,0.0096,0.0
103,4,26,0.6893,0.2233,0.0971,0.1359,0.0291,0.5581,0.0,0.0,0.0,0.0,0.0194
112,7,16,0.6875,0.2054,0.0714,0.1161,0.0446,0.2163,0.0,0.0,0.0089,0.0,0.0179
93,5,19,0.7634,0.129,0.1183,0.0968,0.1398,-0.1574,0.0108,0.0108,0.0108,0.0108,0.0323
106,6,18,0.6792,0.2453,0.066,0.1038,0.0283,0.3238,0.0094,0.0,0.0,0.0,0.0189
102,4,26,0.7353,0.2157,0.0882,0.0882,0.0588,0.3341,0.0,0.0,0.0,0.0,0.0196
107,5,21,0.7103,0.1589,0.1028,0.1495,0.0374,0.4036,0.0,0.0,0.0,0.0093,0.0187
106,5,21,0.7358,0.1509,0.0849,0.1038,0.0377,0.2323,0.0094,0.0,0.0094,0.0,0.0566
112,5,22,0.7143,0.1875,0.0893,0.0982,0.0714,0.2859,0.0089,0.0,0.0089,0.0,0.0179
94,7,13,0.7234,0.2128,0.1064,0.1064,0.0745,0.0011,0.0,0.0,0.0106,0.0,0.0213
111,6,18,0.7117,0.1802,0.0901,0.1351,0.045,0.3294,0.009,0.0,0.009,0.0,0.036
104,7,15,0.7404,0.1635,0.1154,0.1154,0.0769,0.1467,0.0,0.0,0.0,0.0,0.0
103,7,15,0.7282,0.2136,0.0777,0.0971,0.0485,0.1306,0.0,0.0,0.0097,0.0,0.0194
108,6,18,0.6574,0.1574,0.0648,0.0926,0.0648,0.2379,0.0185,0.0,0.0,0.0,0.0185
112,5,22,0.6875,0.1607,0.0804,0.0893,0.0804,0.2271,0.0089,0.0,0.0089,0.0089,0.0089
109,6,18,0.7431,0.1651,0.1009,0.1284,0.055,0.254,0.0,0.0,0.0,0.0,0.0183
104,6,17,0.6923,0.1731,0.1058,0.1058,0.0673,0.3712,0.0,0.0,0.0192,0.0,0.0673
109,4,27,0.7523,0.2294,0.0826,0.1101,0.0826,0.2393,0.0,0.0,0.0,0.0092,0.0367
108,6,18,0.7315,0.1852,0.1204,0.1111,0.0648,0.3952,0.0185,0.0185,0.0093,0.0,0.0741
109,6,18,0.6606,0.2018,0.1009,0.0917,0.0367,0.3543,0.0,0.0,0.0,0.0,0.0092
112,5,22,0.625,0.1518,0.1161,0.1071,0.0804,-0.0113,0.0179,0.0,0.0,0.0,0.0625
103,6,17,0.7282,0.1942,0.068,0.068,0.068,0.606,0.0,0.0,0.0,0.0097,0.0097
105,6,18,0.7333,0.2095,0.0952,0.1238,0.0381,0.3653,0.0095,0.0,0.019,0.0,0.0095
105,7,15,0.7143,0.2095,0.0667,0.1048,0.0952,0.2482,0.0,0.0,0.0095,0.0,0.0095
107,7,15,0.7383,0.243,0.0561,0.1495,0.028,0.3864,0.0093,0.0,0.0187,0.0,0.0
101,6,17,0.7624,0.1881,0.1188,0.1386,0.0792,0.2019,0.0,0.0,0.0198,0.0,0.0198
104,5,21,0.5962,0.1635,0.0673,0.1058,0.0192,0.1663,0.0192,0.0,0.0096,0.0,0.0192
108,5,22,0.7407,0.1944,0.1389,0.1389,0.0185,0.3424,0.0,0.0,0.0,0.0,0.0278
105,4,26,0.6857,0.2095,0.1048,0.1048,0.0857,0.5386,0.0095,0.0,0.0,0.0,0.0095
108,6,18,0.7037,0.1944,0.0833,0.0741,0.037,0.5286,0.0093,0.0,0.0093,0.0,0.0463
109,6,18,0.7248,0.2294,0.055,0.1193,0.0459,0.4321,0.0,0.0,0.0092,0.0,0.0
95,5,19,0.7158,0.1895,0.0947,0.1263,0.0632,0.0589,0.0,0.0,0.0,0.0,0.0632
107,6,18,0.7009,0.215,0.0467,0.1215,0.0467,0.2511,0.0,0.0,0.0093,0.0,0.0187
106,7,15,0.7358,0.1981,0.0849,0.1038,0.066,0.196,0.0,0.0,0.0,0.0,0.0283
109,6,18,0.6881,0.1835,0.1101,0.0826,0.0459,0.0792,0.0,0.0,0.0092,0.0,0.0092
109,7,16,0.7248,0.1927,0.0917,0.1193,0.055,0.5089,0.0092,0.0,0.0,0.0,0.0
113,5,23,0.6726,0.1504,0.0885,0.1327,0.0531,0.3934,0.0,0.0,0.0,0.0,0.0177
102,5,20,0.7157,0.1961,0.098,0.1078,0.0882,0.3221,0.0,0.0,0.0,0.0,0.0196
105,4,26,0.6762,0.2381,0.0476,0.0952,0.0381,0.3583,0.0,0.0,0.0095,0.0095,0.0095
103,7,15,0.6602,0.1942,0.0777,0.0971,0.0485,0.5649,0.0,0.0,0.0194,0.0,0.0194
109,5,22,0.7706,0.1927,0.1101,0.1101,0.0734,0.4205,0.0,0.0,0.0,0.0,0.0183
111,6,18,0.7387,0.1622,0.1261,0.0721,0.0991,-0.0027,0.018,0.009,0.0,0.018,0.045
105,6,18,0.7238,0.181,0.0762,0.1429,0.0571,0.2954,0.0,0.0,0.0,0.0,0.019
107,6,18,0.7009,0.1869,0.0748,0.1308,0.0654,0.3972,0.0,0.0,0.0,0.0,0.0093
107,6,18,0.7103,0.2336,0.0654,0.1028,0.0374,0.2833,0.0,0.0,0.0093,0.0,0.0187
101,6,17,0.8119,0.198,0.0891,0.1386,0.0594,0.3702,0.0099,0.0,0.0,0.0,0.0
110,5,22,0.6273,0.2,0.1091,0.1091,0.0545,0.3522,0.0182,0.0,0.0091,0.0,0.0182
106,6,18,0.7358,0.1887,0.0849,0.1132,0.1038,0.1742,0.0094,0.0,0.0,0.0283,0.0094
106,5,21,0.6887,0.1792,0.1038,0.0566,0.066,0.3484,0.0,0.0,0.0,0.0,0.0094
105,6,18,0.6857,0.181,0.0762,0.1238,0.0857,0.464,0.0,0.0,0.0,0.0,0.019
106,5,21,0.7642,0.1792,0.0849,0.1226,0.0283,0.114,0.0,0.0,0.0,0.0094,0.0094
102,7,15,0.7451,0.1667,0.1078,0.1471,0.0882,-0.0152,0.0196,0.0,0.0098,0.0,0.0294
107,8,13,0.6542,0.2336,0.0748,0.0748,0.0561,0.1136,0.0,0.0,0.0,0.0,0.0093
97,5,19,0.7835,0.1649,0.0515,0.1546,0.0825,0.2333,0.0103,0.0,0.0103,0.0,0.0206
105,5,21,0.7143,0.2095,0.0667,0.1333,0.0095,0.3086,0.0,0.0,0.0,0.0,0.019
110,6,18,0.7091,0.1727,0.0909,0.1,0.0545,0.3471,0.0,0.0,0.0,0.0091,0.0364
112,5,22,0.6964,0.1875,0.0804,0.1071,0.0446,0.2053,0.0,0.0,0.0,0.0,0.0
105,6,18,0.6571,0.2286,0.0667,0.1143,0.0476,0.5713,0.0,0.0,0.0095,0.0,0.0
98,5,20,0.7653,0.1837,0.1122,0.1633,0.051,0.2642,0.0,0.0,0.0,0.0,0.0
109,7,16,0.6972,0.211,0.0642,0.1468,0.055,0.3942,0.0092,0.0,0.0092,0.0,0.0183
104,6,17,0.7019,0.2115,0.0865,0.0865,0.0577,0.2823,0.0096,0.0,0.0,0.0,0.0192
109,5,22,0.6789,0.211,0.0917,0.1651,0.055,0.1927,0.0,0.0,0.0,0.0,0.0092
101,7,14,0.7822,0.1683,0.0891,0.1584,0.0891,0.3753,0.0198,0.0,0.0,0.0,0.0099
106,6,18,0.7453,0.1509,0.0943,0.0943,0.0566,0.2425,0.0094,0.0,0.0,0.0094,0.0472
108,6,18,0.7778,0.2037,0.0926,0.1481,0.0648,0.1925,0.0,0.0,0.0,0.0,0.0185
108,6,18,0.7222,0.1667,0.1111,0.1296,0.0926,-0.0328,0.0,0.0,0.0093,0.0,0.0093
112,5,22,0.6696,0.1696,0.0714,0.0804,0.0536,0.372,0.0089,0.0,0.0,0.0089,0.0268
113,7,16,0.6637,0.2124,0.0708,0.1239,0.0354,0.3884,0.0177,0.0,0.0,0.0,0.0265
106,6,18,0.6321,0.1981,0.066,0.0849,0.0472,0.4608,0.0094,0.0,0.0094,0.0094,0.0377
115,5,23,0.6696,0.1826,0.0957,0.087,0.0696,0.4025,0.0,0.0,0.0,0.0,0.0261
110,5,22,0.7091,0.2,0.1182,0.0909,0.0364,0.0043,0.0091,0.0,0.0,0.0,0.0273
107,6,18,0.6729,0.2056,0.0748,0.1776,0.028,0.3868,0.0093,0.0,0.0,0.0,0.028
107,4,27,0.7664,0.2056,0.1121,0.1028,0.0841,0.5174,0.0093,0.0,0.0,0.0,0.0187
105,7,15,0.6762,0.1619,0.0952,0.1048,0.0762,0.153,0.019,0.0,0.0,0.0095,0.0286
108,7,15,0.7315,0.213,0.0833,0.1019,0.0741,0.6068,0.0278,0.0278,0.0,0.0,0.0463
113,6,19,0.6903,0.2212,0.0619,0.115,0.0619,0.4008,0.0,0.0,0.0088,0.0,0.0354
107,7,15,0.6822,0.1776,0.0841,0.1215,0.0935,0.2903,0.0,0.0,0.028,0.0,0.0187
110,5,22,0.6273,0.1818,0.0909,0.0727,0.0455,0.4373,0.0,0.0,0.0,0.0,0.0091
111,5,22,0.7207,0.1081,0.0991,0.1261,0.027,0.5619,0.0,0.0,0.009,0.0,0.0541
103,5,21,0.699,0.1845,0.0583,0.1359,0.0777,0.5361,0.0,0.0,0.0097,0.0097,0.0097
100,6,17,0.74,0.23,0.09,0.11,0.05,0.4186,0.02,0.01,0.0,0.0,0.02
110,6,18,0.7,0.1636,0.1091,0.0909,0.0545,0.3553,0.0091,0.0,0.0,0.0,0.0273
105,6,18,0.6762,0.1619,0.0762,0.1333,0.0476,0.3356,0.0,0.0,0.0,0.0,0.0286
109,6,18,0.7156,0.1284,0.0826,0.1376,0.0642,0.4418,0.0092,0.0,0.0092,0.0,0.0275
103,6,17,0.6214,0.1845,0.068,0.1068,0.0291,0.3657,0.0,0.0,0.0097,0.0,0.0097
106,5,21,0.7358,0.1887,0.0755,0.1321,0.066,0.2709,0.0094,0.0,0.0,0.0,0.0094
100,7,14,0.77,0.2,0.07,0.15,0.05,0.4563,0.0,0.0,0.0,0.0,0.0
110,5,22,0.7364,0.1545,0.1273,0.1091,0.0455,0.3775,0.0,0.0,0.0091,0.0091,0.0273
104,6,17,0.6923,0.1923,0.0865,0.125,0.0577,0.1833,0.0096,0.0,0.0096,0.0,0.0481
113,6,19,0.6549,0.2212,0.0619,0.115,0.0531,0.2968,0.0088,0.0,0.0,0.0177,0.0177
112,5,22,0.6875,0.2232,0.0625,0.1071,0.0179,0.193,0.0268,0.0179,0.0089,0.0,0.0268
108,6,18,0.7315,0.213,0.1111,0.1296,0.037,0.3326,0.0,0.0,0.0,0.0,0.0093
105,4,26,0.7524,0.2,0.0857,0.1333,0.1238,0.3674,0.019,0.0,0.0095,0.0,0.0095
109,5,22,0.7339,0.1927,0.0917,0.1468,0.0183,0.2542,0.0,0.0,0.0,0.0,0.0183
108,6,18,0.6944,0.1852,0.1019,0.0926,0.0463,0.4392,0.0185,0.0093,0.0,0.0,0.0185
110,6,18,0.7273,0.1727,0.1273,0.1182,0.0364,0.2506,0.0,0.0,0.0,0.0,0.0182
112,5,22,0.7232,0.125,0.1161,0.0982,0.1161,0.0969,0.0179,0.0089,0.0089,0.0089,0.0268
107,5,21,0.6542,0.1869,0.0935,0.1121,0.0374,0.3432,0.0,0.0,0.0,0.0,0.0374
111,6,18,0.6847,0.1261,0.0901,0.1171,0.0631,0.2981,0.009,0.0,0.009,0.0,0.018
106,5,21,0.717,0.1792,0.0755,0.1415,0.066,0.3848,0.0,0.0,0.0,0.0,0.0189
103,7,15,0.699,0.1553,0.0971,0.1456,0.068,-0.0072,0.0,0.0,0.0097,0.0,0.0485
111,6,18,0.6396,0.1802,0.0811,0.0901,0.0541,0.4303,0.0,0.0,0.009,0.0,0.036
106,6,18,0.6321,0.2264,0.0566,0.1226,0.0283,0.1923,0.0094,0.0,0.0,0.0,0.0
112,6,19,0.6875,0.1875,0.1071,0.1429,0.0446,0.4055,0.0,0.0,0.0,0.0,0.0268
103,6,17,0.699,0.1942,0.068,0.0971,0.0583,0.3543,0.0097,0.0097,0.0097,0.0,0.0388
111,4,28,0.7117,0.2072,0.0721,0.1441,0.045,0.3759,0.0,0.0,0.009,0.0,0.027
110,7,16,0.6818,0.2364,0.0636,0.1182,0.0455,0.4801,0.0,0.0,0.0091,0.0,0.0091
111,5,22,0.6306,0.2162,0.0811,0.0901,0.0541,0.5454,0.0,0.0,0.009,0.0,0.018
114,8,14,0.6842,0.1579,0.0614,0.1404,0.0965,0.2206,0.0,0.0,0.0175,0.0,0.0088
109,6,18,0.7064,0.1743,0.0734,0.1101,0.0459,0.4601,0.0092,0.0,0.0,0.0,0.0092
111,7,16,0.7117,0.1351,0.1081,0.1081,0.0991,0.132,0.0,0.0,0.009,0.0,0.027
113,5,23,0.6814,0.177,0.1062,0.0973,0.0619,0.2116,0.0,0.0,0.0,0.0088,0.0619
108,6,18,0.6852,0.2037,0.1111,0.0741,0.0648,0.3639,0.0185,0.0093,0.0,0.0,0.0185
100,5,20,0.77,0.19,0.11,0.17,0.04,0.5521,0.0,0.0,0.0,0.0,0.02
110,6,18,0.7273,0.2,0.0818,0.1,0.0909,0.3043,0.0091,0.0,0.0,0.0091,0.0
102,6,17,0.6863,0.1863,0.0686,0.0784,0.049,0.2753,0.0,0.0,0.0,0.0,0.0098
112,6,19,0.6607,0.2143,0.0804,0.125,0.0446,0.027,0.0089,0.0,0.0,0.0,0.0357
98,6,16,0.7449,0.2143,0.051,0.1327,0.0204,0.6583,0.0,0.0,0.0,0.0,0.0
102,4,26,0.7255,0.2451,0.0686,0.1471,0.0392,0.3489,0.0,0.0,0.0,0.0,0.0098
94,4,24,0.6809,0.1809,0.0426,0.1277,0.0532,0.3517,0.0106,0.0,0.0106,0.0,0.0213
106,5,21,0.7547,0.2075,0.0943,0.1415,0.0377,0.3678,0.0,0.0,0.0,0.0,0.0094
106,7,15,0.6981,0.1321,0.1226,0.1321,0.0755,-0.0294,0.0,0.0,0.0189,0.0,0.0189
111,7,16,0.6577,0.1802,0.0991,0.1171,0.0721,0.4758,0.0,0.0,0.0,0.0,0.045
108,7,15,0.6944,0.1389,0.1204,0.0741,0.1111,-0.1006,0.0,0.0,0.0093,0.0093,0.037
108,5,22,0.6759,0.2315,0.0648,0.1019,0.0463,0.3457,0.0,0.0,0.0,0.0,0.0
81,4,20,0.7654,0.1358,0.0988,0.1111,0.0617,0.2148,0.0247,0.0,0.0,0.0,0.0123
110,5,22,0.7182,0.2,0.0818,0.1182,0.0364,0.3661,0.0,0.0,0.0,0.0,0.0273
111,7,16,0.6667,0.1892,0.0811,0.1081,0.0541,0.2858,0.009,0.0,0.009,0.009,0.036
108,5,22,0.6759,0.1852,0.0833,0.1296,0.0185,0.4177,0.0,0.0,0.0,0.0,0.0185
113,5,23,0.6814,0.1858,0.0885,0.0973,0.0265,0.3556,0.0177,0.0177,0.0088,0.0,0.0354
108,6,18,0.6759,0.1019,0.1111,0.0648,0.1204,-0.106,0.037,0.0093,0.0,0.0093,0.037
111,6,18,0.7207,0.2342,0.0631,0.1081,0.036,0.3058,0.0,0.0,0.0,0.0,0.018
109,6,18,0.6697,0.2202,0.0642,0.2202,0.0183,0.2445,0.0,0.0,0.0,0.0,0.0183
111,6,18,0.7297,0.1982,0.0721,0.1171,0.0631,0.4383,0.018,0.009,0.009,0.0,0.0541
98,6,16,0.7755,0.2653,0.0714,0.1531,0.0306,0.2601,0.0,0.0,0.0,0.0,0.0
105,6,18,0.7333,0.2095,0.0762,0.1524,0.0476,0.3699,0.0,0.0,0.0,0.0,0.019
113,6,19,0.646,0.177,0.0885,0.0973,0.0708,0.2976,0.0088,0.0,0.0,0.0088,0.0265
102,6,17,0.6569,0.1667,0.0784,0.1373,0.0588,0.4433,0.0098,0.0,0.0,0.0,0.0196
107,5,21,0.785,0.1963,0.1121,0.1215,0.0374,0.3008,0.0093,0.0,0.0,0.0,0.0561
108,6,18,0.6481,0.1759,0.0926,0.1204,0.0463,0.2376,0.0,0.0,0.0,0.0,0.0463
