num_tokens,num_sents,avg_sentence_length,type_token_ratio,noun_ratio,verb_ratio,adj_ratio,adv_ratio,sentiment_polarity,extraversion_ratio,agreeableness_ratio,conscientiousness_ratio,neuroticism_ratio,openness_ratio
41,4,10,0.8537,0.2195,0.1463,0.0976,0.0976,-0.266,0.0,0.0,0.0,0.0,0.0
43,5,9,0.7907,0.2093,0.093,0.0465,0.1163,0.2055,0.0,0.0,0.0,0.0,0.0
29,3,10,0.9655,0.2414,0.0345,0.1724,0.069,0.6,0.0345,0.0,0.0,0.0,0.0345
57,5,11,0.8246,0.2105,0.1228,0.0877,0.1053,0.2806,0.0,0.0,0.0175,0.0,0.0175
59,4,15,0.7966,0.2542,0.0678,0.1695,0.0169,0.2641,0.0169,0.0,0.0,0.0,0.0
45,5,9,0.8444,0.2222,0.0667,0.1778,0.0444,0.4333,0.0222,0.0,0.0,0.0,0.0222
70,5,14,0.7143,0.2143,0.0714,0.1286,0.0714,0.2086,0.0143,0.0,0.0,0.0,0.0286
59,5,12,0.8305,0.2203,0.1017,0.1186,0.0847,0.2963,0.0169,0.0,0.0169,0.0,0.0339
35,4,9,0.7714,0.2857,0.0571,0.0571,0.0,0.6667,0.0286,0.0,0.0,0.0,0.0
38,4,10,0.8421,0.1579,0.1579,0.1579,0.0,0.2583,0.0263,0.0,0.0,0.0,0.0263
65,4,16,0.8462,0.1692,0.1385,0.1231,0.0615,0.2143,0.0462,0.0308,0.0,0.0,0.0462
41,5,8,0.878,0.0976,0.1707,0.1463,0.0732,0.1357,0.0244,0.0,0.0,0.0244,0.0
59,5,12,0.7458,0.2034,0.0847,0.1525,0.0339,0.466,0.0339,0.0,0.0,0.0,0.0169
33,3,11,0.7879,0.1818,0.0606,0.0909,0.0303,0.0167,0.0,0.0,0.0,0.0,0.0606
58,4,14,0.8793,0.2241,0.1379,0.1379,0.069,0.3528,0.0,0.0,0.0,0.0,0.0517
47,5,9,0.8085,0.2128,0.1064,0.1702,0.0638,0.4306,0.0,0.0,0.0,0.0,0.0213
58,5,12,0.8621,0.2069,0.1207,0.1207,0.069,0.4093,0.0862,0.0517,0.0172,0.0,0.069
75,6,12,0.6933,0.1867,0.0667,0.2133,0.0267,0.3558,0.0133,0.0,0.0,0.0,0.0
63,4,16,0.7619,0.1587,0.0794,0.0952,0.0794,0.1483,0.0,0.0,0.0,0.0,0.0317
57,5,11,0.7895,0.2281,0.0526,0.1053,0.0526,0.51,0.0,0.0,0.0,0.0,0.0175
51,3,17,0.8431,0.2157,0.0784,0.1961,0.0196,0.2583,0.0196,0.0,0.0,0.0,0.0196
47,4,12,0.8298,0.2766,0.1064,0.1064,0.0213,0.1895,0.0213,0.0,0.0,0.0,0.0213
63,4,16,0.7937,0.1587,0.1111,0.1587,0.0476,0.2735,0.0159,0.0,0.0,0.0,0.0
51,4,13,0.7059,0.1176,0.0588,0.1765,0.1373,0.2995,0.0196,0.0,0.0196,0.0,0.0392
60,5,12,0.7667,0.2167,0.1,0.1667,0.05,0.3412,0.0333,0.0,0.0,0.0,0.0
67,5,13,0.7164,0.2537,0.0448,0.1642,0.0448,0.1817,0.0448,0.0,0.0149,0.0,0.0299
37,4,9,0.9189,0.2162,0.1622,0.0541,0.0541,0.425,0.0,0.0,0.0,0.0,0.0541
65,5,13,0.7692,0.2,0.0615,0.1231,0.0923,0.3517,0.0154,0.0,0.0,0.0,0.0154
62,6,10,0.7581,0.1774,0.1129,0.1613,0.0484,0.2825,0.0,0.0,0.0,0.0,0.0323
63,5,13,0.8095,0.1905,0.127,0.2063,0.0476,0.4888,0.0159,0.0,0.0,0.0,0.0
51,4,13,0.8824,0.2353,0.1176,0.1373,0.0784,0.2431,0.0196,0.0,0.0,0.0,0.0392
67,5,13,0.7313,0.1791,0.0597,0.1493,0.0597,0.3273,0.0149,0.0,0.0,0.0,0.0149
49,5,10,0.7959,0.1633,0.1429,0.1224,0.0612,0.4042,0.0204,0.0,0.0,0.0,0.0408
55,4,14,0.7455,0.1818,0.1273,0.1455,0.0364,0.0854,0.0,0.0,0.0,0.0,0.0182
67,4,17,0.7761,0.209,0.0597,0.1642,0.0448,0.2976,0.0149,0.0,0.0,0.0,0.0
81,5,16,0.7778,0.1975,0.0617,0.1235,0.0741,0.4611,0.0123,0.0,0.0,0.0,0.0123
37,4,9,0.7568,0.1622,0.0811,0.1892,0.0541,0.4722,0.027,0.0,0.0,0.0,0.0
44,4,11,0.75,0.1591,0.0682,0.1364,0.1136,0.2405,0.0,0.0,0.0227,0.0,0.0227
51,5,10,0.8235,0.2549,0.098,0.1373,0.0392,0.5958,0.0196,0.0,0.0,0.0,0.0196
32,3,11,0.9375,0.25,0.1562,0.0625,0.0312,0.75,0.0312,0.0,0.0,0.0,0.0312
72,5,14,0.6806,0.2361,0.0694,0.1528,0.0417,0.3123,0.0139,0.0,0.0139,0.0,0.0139
59,5,12,0.8136,0.2034,0.0847,0.1695,0.0508,0.4004,0.0339,0.0,0.0,0.0,0.0339
56,5,11,0.7679,0.2143,0.0893,0.1429,0.0893,0.1595,0.0536,0.0,0.0179,0.0,0.0
74,5,15,0.7162,0.2568,0.0405,0.1486,0.027,0.32,0.0135,0.0,0.0135,0.0,0.0
40,3,13,0.775,0.225,0.025,0.125,0.05,0.5625,0.0,0.0,0.0,0.0,0.0
91,6,15,0.7143,0.2088,0.0769,0.1978,0.044,0.4549,0.011,0.0,0.0,0.0,0.0
52,5,10,0.8269,0.1731,0.0962,0.1538,0.1154,0.1722,0.0385,0.0,0.0192,0.0,0.0192
46,3,15,0.8043,0.1957,0.0652,0.087,0.0652,0.2222,0.0,0.0,0.0,0.0,0.0217
57,5,11,0.8246,0.2105,0.1228,0.0877,0.1053,0.2806,0.0,0.0,0.0175,0.0,0.0175
51,5,10,0.8039,0.1961,0.0784,0.1176,0.1176,0.3488,0.0196,0.0,0.0,0.0,0.0
70,6,12,0.8143,0.1857,0.1143,0.1714,0.1143,0.3937,0.0143,0.0,0.0,0.0,0.0
77,5,15,0.7532,0.2468,0.0649,0.1429,0.026,0.2271,0.0,0.0,0.0,0.0,0.0519
45,3,15,0.8444,0.1556,0.0889,0.1111,0.0444,0.2483,0.0,0.0,0.0,0.0,0.0222
37,4,9,0.8378,0.1622,0.1351,0.1892,0.0811,-0.1031,0.0,0.0,0.027,0.0,0.0
96,6,16,0.7292,0.1771,0.1042,0.1458,0.0729,0.3327,0.0208,0.0,0.0104,0.0,0.0312
55,6,9,0.8727,0.2182,0.0727,0.1636,0.0727,0.2773,0.0182,0.0,0.0182,0.0,0.0182
54,4,14,0.8148,0.1296,0.1481,0.1296,0.0556,0.2024,0.037,0.0,0.0,0.0,0.0185
55,3,18,0.7636,0.1455,0.0545,0.1091,0.0727,0.3472,0.0182,0.0182,0.0,0.0182,0.0182
56,4,14,0.7857,0.25,0.0893,0.0714,0.0357,0.3611,0.0357,0.0,0.0,0.0,0.0357
45,4,11,0.8444,0.1556,0.1556,0.1556,0.0444,0.4429,0.0222,0.0,0.0222,0.0,0.0222
51,5,10,0.8039,0.098,0.1176,0.1176,0.0784,0.3278,0.0,0.0,0.0196,0.0,0.0588
53,4,13,0.7547,0.2075,0.0755,0.1509,0.0566,0.3885,0.0,0.0,0.0189,0.0,0.0189
55,5,11,0.8364,0.2182,0.0909,0.1455,0.0727,0.5115,0.0,0.0,0.0,0.0,0.0364
32,3,11,0.9375,0.1562,0.1875,0.125,0.0,0.5292,0.0312,0.0,0.0,0.0,0.0312
67,3,22,0.7612,0.209,0.1194,0.0896,0.0746,0.1519,0.0299,0.0,0.0,0.0,0.0149
49,5,10,0.8163,0.2041,0.1224,0.1224,0.0408,0.5312,0.0204,0.0,0.0,0.0,0.0204
53,5,11,0.8491,0.1698,0.1321,0.1321,0.0566,0.1705,0.0377,0.0,0.0,0.0,0.0
54,3,18,0.7037,0.1296,0.0926,0.1667,0.0926,0.326,0.0185,0.0,0.0185,0.0,0.0
68,5,14,0.7353,0.25,0.1029,0.1029,0.0147,0.167,0.0294,0.0,0.0147,0.0,0.0441
51,4,13,0.902,0.1569,0.1373,0.0392,0.1961,-0.1933,0.0196,0.0,0.0,0.0196,0.0392
75,5,15,0.72,0.1733,0.08,0.2,0.0267,0.1925,0.0133,0.0,0.0,0.0133,0.04
52,4,13,0.8269,0.1923,0.0769,0.2115,0.0769,0.2417,0.0192,0.0,0.0,0.0,0.0385
42,4,10,0.8095,0.2857,0.119,0.1429,0.0238,0.6676,0.0476,0.0,0.0,0.0,0.0238
66,6,11,0.7879,0.2273,0.1212,0.1212,0.0606,0.2962,0.0,0.0,0.0,0.0,0.0606
75,5,15,0.72,0.2267,0.0933,0.1333,0.04,0.4365,0.0,0.0,0.0,0.0,0.04
51,4,13,0.7843,0.1373,0.0196,0.2157,0.0784,0.1722,0.0,0.0,0.0,0.0,0.0
50,5,10,0.8,0.12,0.14,0.16,0.1,0.3208,0.04,0.0,0.0,0.0,0.04
41,4,10,0.8049,0.2927,0.0976,0.0976,0.0732,0.4062,0.0,0.0,0.0,0.0,0.0244
67,4,17,0.7612,0.2537,0.0746,0.1045,0.0448,0.4276,0.0149,0.0,0.0,0.0,0.0
61,6,10,0.7541,0.2459,0.082,0.1475,0.0164,0.4364,0.0328,0.0,0.0,0.0,0.0164
44,4,11,0.8409,0.1591,0.0909,0.1591,0.0909,0.4831,0.0227,0.0,0.0,0.0,0.0
60,5,12,0.7333,0.0833,0.05,0.1667,0.1167,0.2038,0.0,0.0167,0.0,0.0167,0.0167
46,5,9,0.8043,0.1957,0.1522,0.1087,0.0217,0.5476,0.0217,0.0,0.0,0.0,0.0
61,6,10,0.8033,0.2623,0.1311,0.082,0.082,0.5111,0.0164,0.0,0.0,0.0,0.0328
59,5,12,0.8305,0.2203,0.1017,0.1186,0.0847,0.2963,0.0169,0.0,0.0169,0.0,0.0339
60,4,15,0.7167,0.15,0.1,0.1167,0.0667,0.175,0.0333,0.0167,0.0,0.0167,0.0167
81,5,16,0.679,0.2222,0.0988,0.0741,0.0247,0.48,0.0123,0.0,0.0,0.0,0.0
70,6,12,0.8143,0.1857,0.1143,0.1714,0.1143,0.3937,0.0143,0.0,0.0,0.0,0.0
69,4,17,0.6812,0.2029,0.0435,0.1884,0.0725,0.2473,0.0145,0.0,0.0145,0.0,0.0
33,4,8,0.8788,0.1515,0.1818,0.1515,0.0606,0.435,0.0,0.0,0.0,0.0,0.0
51,5,10,0.8824,0.1569,0.1569,0.1176,0.1176,0.4333,0.0392,0.0,0.0,0.0,0.0196
48,4,12,0.8125,0.2083,0.1042,0.1458,0.0417,0.0036,0.0,0.0,0.0,0.0208,0.0
29,3,10,0.8966,0.2759,0.1034,0.1034,0.069,0.4833,0.0345,0.0,0.0345,0.0,0.0
33,4,8,0.9091,0.1515,0.1515,0.1515,0.0909,0.6333,0.0,0.0,0.0,0.0,0.0303
46,4,12,0.8696,0.2609,0.0652,0.1739,0.0652,0.1573,0.0217,0.0,0.0,0.0,0.0
43,4,11,0.814,0.1628,0.1163,0.093,0.1163,0.1198,0.0,0.0,0.0,0.0,0.0
41,4,10,0.9024,0.2195,0.0732,0.1463,0.0488,0.477,0.0244,0.0,0.0,0.0,0.0244
50,5,10,0.86,0.14,0.12,0.16,0.12,0.1732,0.02,0.0,0.0,0.0,0.0
42,4,10,0.8333,0.1905,0.0952,0.1905,0.0238,0.6,0.0238,0.0,0.0,0.0,0.0238
39,4,10,0.7949,0.1795,0.1795,0.1282,0.0256,0.37,0.0513,0.0,0.0,0.0,0.0513
69,5,14,0.7681,0.1739,0.1449,0.1304,0.0725,0.4536,0.0435,0.0,0.0,0.0145,0.0
31,4,8,0.8387,0.0968,0.0645,0.1613,0.129,0.55,0.0,0.0,0.0,0.0,0.0323
59,4,15,0.6949,0.1864,0.0339,0.1864,0.0169,0.2285,0.0169,0.0,0.0,0.0,0.0
46,4,12,0.8043,0.1957,0.1087,0.1522,0.0652,0.4031,0.0435,0.0217,0.0,0.0,0.0652
56,5,11,0.7679,0.25,0.0714,0.0893,0.0714,-0.1017,0.0,0.0,0.0,0.0179,0.0
61,5,12,0.8033,0.1639,0.1475,0.2131,0.0492,0.4364,0.0492,0.0,0.0,0.0164,0.0164
63,5,13,0.7937,0.1905,0.0952,0.2063,0.0317,0.4804,0.0159,0.0,0.0159,0.0,0.0159
56,4,14,0.8214,0.2679,0.1071,0.0893,0.0357,0.3749,0.0,0.0,0.0,0.0,0.0
70,6,12,0.8714,0.2143,0.0857,0.1571,0.0857,0.4251,0.0,0.0,0.0143,0.0,0.0
44,4,11,0.75,0.2273,0.0455,0.1591,0.0909,0.05,0.0,0.0,0.0227,0.0,0.0
47,4,12,0.766,0.1489,0.1277,0.1702,0.0638,0.5838,0.0426,0.0,0.0,0.0,0.0426
48,4,12,0.8333,0.25,0.1667,0.125,0.0208,0.3708,0.0208,0.0,0.0,0.0,0.0417
45,4,11,0.8667,0.2667,0.1333,0.1556,0.0444,0.3667,0.0222,0.0,0.0222,0.0,0.0
48,4,12,0.7708,0.2292,0.0625,0.125,0.0417,0.3458,0.0,0.0,0.0,0.0,0.0417
52,5,10,0.6923,0.1731,0.0385,0.1731,0.0769,0.2303,0.0,0.0192,0.0385,0.0192,0.0
54,5,11,0.7593,0.2407,0.0926,0.1481,0.0556,0.242,0.0,0.0,0.0,0.0,0.037
73,5,15,0.6986,0.1918,0.0959,0.1644,0.0274,0.4174,0.0274,0.0,0.0,0.0,0.0
39,3,13,0.8974,0.1795,0.0769,0.1538,0.1026,0.2562,0.0256,0.0,0.0256,0.0,0.0
60,5,12,0.8167,0.25,0.0833,0.1167,0.0667,0.4786,0.0167,0.0,0.0,0.0,0.0
37,4,9,0.8649,0.1351,0.1351,0.2162,0.0541,0.4694,0.027,0.0,0.0,0.0,0.027
46,4,12,0.8043,0.1522,0.087,0.2391,0.0435,0.3861,0.0,0.0,0.0,0.0,0.0435
95,5,19,0.7158,0.1789,0.0842,0.1158,0.0737,0.3085,0.0105,0.0,0.0,0.0,0.0421
50,5,10,0.84,0.18,0.1,0.16,0.04,0.4406,0.06,0.0,0.0,0.02,0.02
52,4,13,0.7692,0.1538,0.0577,0.1731,0.1154,0.4938,0.0,0.0,0.0192,0.0,0.0192
77,6,13,0.7143,0.2208,0.0909,0.1299,0.1039,0.355,0.013,0.0,0.0,0.0,0.013
90,5,18,0.6444,0.1111,0.0778,0.1222,0.1222,0.2464,0.0,0.0,0.0,0.0,0.0111
69,5,14,0.6812,0.2754,0.0435,0.1739,0.0435,0.1617,0.0,0.0,0.0,0.0,0.0435
46,4,12,0.8696,0.1739,0.1739,0.1522,0.0435,0.2333,0.0217,0.0,0.0,0.0,0.0
81,5,16,0.7037,0.1975,0.0864,0.1605,0.0617,0.3852,0.0247,0.0,0.0,0.0,0.0247
51,4,13,0.8039,0.1765,0.0784,0.1176,0.098,0.1556,0.0392,0.0,0.0,0.0,0.0196
62,5,12,0.7581,0.2258,0.0968,0.1452,0.0806,0.4733,0.0323,0.0,0.0,0.0,0.0161
45,5,9,0.8889,0.2,0.0889,0.1778,0.0889,0.58,0.0222,0.0,0.0,0.0,0.0
44,5,9,0.8636,0.2045,0.1136,0.1591,0.0909,0.3507,0.0227,0.0,0.0,0.0,0.0455
53,5,11,0.7925,0.2453,0.0943,0.0943,0.0755,0.3798,0.0189,0.0,0.0,0.0,0.0377
48,5,10,0.7292,0.1875,0.1458,0.1042,0.0417,0.1167,0.0208,0.0,0.0,0.0,0.0208
66,5,13,0.7273,0.2121,0.0909,0.1364,0.0303,0.6275,0.0152,0.0,0.0,0.0,0.0152
60,4,15,0.8167,0.15,0.0667,0.2,0.0667,0.42,0.0167,0.0,0.0,0.0,0.0167
66,5,13,0.7273,0.2121,0.0909,0.1364,0.0455,0.3354,0.0152,0.0,0.0,0.0,0.0152
42,5,8,0.8571,0.1905,0.119,0.119,0.0952,0.4544,0.0,0.0,0.0,0.0,0.0238
44,4,11,0.7955,0.1364,0.0909,0.1818,0.0909,0.427,0.0,0.0,0.0227,0.0,0.0227
50,4,12,0.8,0.14,0.14,0.1,0.14,0.2056,0.04,0.0,0.02,0.0,0.04
59,4,15,0.7458,0.1695,0.0847,0.1695,0.0339,0.4326,0.0169,0.0,0.0,0.0,0.0
68,5,14,0.75,0.1176,0.1176,0.1618,0.0588,0.3292,0.0147,0.0,0.0,0.0,0.0441
37,4,9,0.8378,0.1351,0.1081,0.1622,0.1351,0.3286,0.027,0.0,0.0,0.0,0.0
51,4,13,0.8235,0.1569,0.1176,0.098,0.1373,0.115,0.0392,0.0,0.0,0.0,0.0196
40,4,10,0.875,0.15,0.175,0.1,0.075,0.1524,0.0,0.0,0.0,0.0,0.05
77,4,19,0.7662,0.1948,0.1169,0.1818,0.0649,0.3721,0.0,0.0,0.0,0.013,0.026
92,5,18,0.75,0.1739,0.087,0.1522,0.0543,0.2156,0.0,0.0,0.0,0.0,0.0217
44,4,11,0.8636,0.2045,0.0682,0.1591,0.0455,0.2878,0.0,0.0,0.0,0.0,0.0227
53,5,11,0.8679,0.1887,0.1321,0.1509,0.0566,0.4239,0.0189,0.0,0.0,0.0,0.0189
42,4,10,0.8571,0.1429,0.119,0.1905,0.0714,0.4214,0.0714,0.0,0.0,0.0238,0.0238
59,6,10,0.8136,0.2034,0.1186,0.0847,0.0508,0.4542,0.0,0.0,0.0,0.0,0.0169
95,6,16,0.7158,0.1579,0.0737,0.1895,0.0737,0.2758,0.0,0.0,0.0,0.0,0.0211
51,5,10,0.7647,0.1373,0.098,0.1569,0.0392,0.4169,0.0196,0.0,0.0,0.0,0.0
47,4,12,0.8085,0.1489,0.0851,0.1915,0.0213,0.4155,0.0213,0.0,0.0213,0.0,0.0426
70,5,14,0.7571,0.1857,0.0857,0.1143,0.1,0.4394,0.0,0.0,0.0143,0.0,0.0286
49,4,12,0.8163,0.1837,0.0816,0.1429,0.0612,0.3464,0.0408,0.0,0.0,0.0,0.0
67,6,11,0.7612,0.1493,0.1045,0.1791,0.0597,0.3987,0.0149,0.0,0.0,0.0,0.0149
48,4,12,0.7292,0.0625,0.1042,0.1875,0.0417,0.5275,0.0625,0.0,0.0,0.0208,0.0
41,4,10,0.8293,0.2195,0.0976,0.0732,0.0732,0.5833,0.0244,0.0,0.0,0.0,0.0
88,6,15,0.7614,0.2727,0.0682,0.1591,0.0568,0.2488,0.0,0.0,0.0,0.0,0.0114
31,4,8,0.9032,0.1935,0.0968,0.1613,0.0645,0.5,0.0323,0.0,0.0,0.0,0.0323
41,5,8,0.878,0.2195,0.0732,0.1951,0.0732,0.5149,0.0,0.0,0.0,0.0,0.0488
85,6,14,0.7647,0.2118,0.1059,0.1294,0.0588,0.2583,0.0118,0.0118,0.0,0.0,0.0235
71,5,14,0.7606,0.1831,0.1127,0.1831,0.0282,0.6794,0.0141,0.0,0.0,0.0,0.0423
33,4,8,0.9394,0.1515,0.1212,0.1818,0.1212,-0.08,0.0,0.0,0.0,0.0,0.0303
36,4,9,1.0,0.2778,0.1111,0.1111,0.0278,-0.0,0.0278,0.0,0.0,0.0,0.0278
39,5,8,0.9231,0.1538,0.1795,0.1538,0.0769,-0.037,0.0,0.0,0.0,0.0,0.0256
51,6,8,0.8235,0.2353,0.1569,0.0784,0.0784,0.7286,0.0196,0.0,0.0,0.0,0.0
53,4,13,0.7925,0.1887,0.0566,0.1321,0.0377,0.3167,0.0189,0.0,0.0,0.0,0.0189
52,4,13,0.7885,0.2308,0.0769,0.1154,0.0385,0.4133,0.0192,0.0,0.0,0.0,0.0385
59,5,12,0.7627,0.1525,0.1017,0.2203,0.0678,0.2958,0.0169,0.0,0.0,0.0,0.0
72,5,14,0.75,0.2083,0.0972,0.1389,0.0556,0.2508,0.0139,0.0,0.0,0.0,0.0
41,4,10,0.8293,0.2195,0.0976,0.0976,0.0488,0.3983,0.0,0.0,0.0,0.0,0.0488
37,2,18,0.8108,0.1622,0.0811,0.0811,0.0811,0.35,0.0541,0.0,0.0,0.0,0.027
37,4,9,0.8919,0.1351,0.1081,0.2703,0.0541,0.3195,0.0541,0.0,0.0,0.0,0.027
55,4,14,0.7636,0.3091,0.1091,0.1636,0.0182,0.4833,0.0,0.0,0.0,0.0,0.0182
45,4,11,0.8667,0.1111,0.2,0.1333,0.1111,0.3842,0.0222,0.0,0.0,0.0,0.0444
41,4,10,0.7561,0.2195,0.0732,0.0976,0.0244,0.7667,0.0,0.0,0.0244,0.0,0.0
46,4,12,0.8696,0.1957,0.1304,0.1304,0.0652,0.351,0.0,0.0,0.0,0.0,0.0217
61,4,15,0.7213,0.1639,0.082,0.1475,0.0656,0.3051,0.0328,0.0,0.0164,0.0,0.0656
43,3,14,0.7907,0.186,0.0465,0.1395,0.0465,0.52,0.0233,0.0,0.0465,0.0,0.0233
40,4,10,0.85,0.15,0.15,0.1,0.025,0.58,0.025,0.0,0.0,0.0,0.025
67,5,13,0.6866,0.1791,0.0746,0.1045,0.1045,0.2426,0.0299,0.0149,0.0,0.0149,0.0
61,5,12,0.8197,0.2131,0.0492,0.1475,0.0328,0.1784,0.0,0.0,0.0,0.0,0.0164
