num_tokens,num_sents,avg_sentence_length,type_token_ratio,noun_ratio,verb_ratio,adj_ratio,adv_ratio,sentiment_polarity,extraversion_ratio,agreeableness_ratio,conscientiousness_ratio,neuroticism_ratio,openness_ratio
104,6,17,0.7596,0.1346,0.1154,0.1346,0.0962,0.2288,0.0673,0.0288,0.0096,0.0096,0.0673
79,5,16,0.7215,0.1772,0.0759,0.1392,0.0759,0.2215,0.0253,0.0,0.0,0.0,0.0
53,5,11,0.7925,0.1887,0.0755,0.1509,0.0566,0.3901,0.0189,0.0,0.0,0.0,0.0189
60,4,15,0.6833,0.2333,0.0833,0.1333,0.0,0.5414,0.0333,0.0,0.0,0.0,0.0167
63,5,13,0.7143,0.2063,0.0794,0.2222,0.0317,0.5932,0.0476,0.0,0.0,0.0,0.0
45,5,9,0.8222,0.2222,0.1111,0.1556,0.0667,0.4321,0.0444,0.0,0.0,0.0,0.0222
4,2,2,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
52,4,13,0.7692,0.1923,0.0385,0.1154,0.0577,0.4021,0.0,0.0,0.0,0.0,0.0
63,6,10,0.7302,0.1746,0.0952,0.1746,0.0635,0.1536,0.0159,0.0,0.0,0.0,0.0317
55,4,14,0.8364,0.1273,0.1455,0.0909,0.1273,-0.065,0.0,0.0,0.0,0.0,0.0364
14,1,14,0.9286,0.2143,0.0,0.1429,0.0714,0.9,0.0,0.0,0.0,0.0,0.0
2,1,2,1.0,0.5,0.0,0.5,0.0,0.7,0.5,0.0,0.0,0.0,0.0
41,3,14,0.7805,0.1951,0.122,0.0488,0.0732,0.9,0.0244,0.0,0.0244,0.0,0.0
3,1,3,1.0,0.6667,0.0,0.3333,0.0,0.8,0.0,0.0,0.0,0.0,0.0
51,4,13,0.8627,0.1373,0.098,0.1176,0.0784,0.2833,0.0196,0.0,0.0,0.0,0.0392
31,5,6,0.7097,0.1613,0.129,0.0968,0.0323,0.1621,0.0,0.0,0.0,0.0,0.0323
74,6,12,0.8243,0.1351,0.1351,0.1622,0.0811,0.4985,0.027,0.0,0.027,0.0,0.0135
1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,6,12,0.7432,0.1892,0.1081,0.0946,0.027,0.3815,0.0405,0.027,0.0,0.0,0.0405
104,6,17,0.6154,0.1635,0.0865,0.1058,0.0288,0.3208,0.0192,0.0,0.0,0.0,0.0192
99,9,11,0.7778,0.1717,0.0808,0.1111,0.0909,0.3037,0.0101,0.0,0.0202,0.0202,0.0101
98,10,10,0.6735,0.1735,0.0714,0.1429,0.051,0.3304,0.0408,0.0,0.0,0.0,0.0102
53,5,11,0.8113,0.1321,0.1321,0.1321,0.1321,0.0917,0.0189,0.0,0.0,0.0,0.0189
45,4,11,0.7556,0.2,0.1111,0.1333,0.0222,0.5417,0.0444,0.0,0.0,0.0,0.0222
113,7,16,0.6637,0.2124,0.1593,0.0708,0.0442,0.0861,0.0,0.0,0.0088,0.0,0.0354
44,5,9,0.8182,0.1591,0.1136,0.1818,0.0682,0.313,0.0455,0.0,0.0,0.0,0.0227
79,6,13,0.6456,0.1899,0.0759,0.1392,0.0127,0.5485,0.0127,0.0,0.0,0.0,0.038
30,3,10,0.8667,0.1667,0.0667,0.1667,0.0667,0.2058,0.0333,0.0,0.0,0.0,0.0
28,4,7,0.8571,0.1071,0.1429,0.1429,0.0714,0.4829,0.0714,0.0,0.0357,0.0,0.0357
31,3,10,0.7419,0.0968,0.0645,0.2258,0.0323,0.24,0.0323,0.0,0.0323,0.0,0.0
50,4,12,0.78,0.18,0.14,0.12,0.04,0.415,0.02,0.0,0.0,0.0,0.04
96,6,16,0.6667,0.1667,0.1042,0.0833,0.0417,0.3308,0.0208,0.0,0.0104,0.0,0.0417
21,3,7,0.8571,0.0952,0.0476,0.2381,0.0476,0.65,0.0,0.0,0.0,0.0,0.0
3,1,3,1.0,0.3333,0.3333,0.0,0.0,0.625,0.3333,0.0,0.0,0.0,0.0
97,7,14,0.6598,0.1649,0.0928,0.1237,0.0515,0.1914,0.0,0.0,0.0103,0.0,0.0103
57,5,11,0.7544,0.193,0.1579,0.0877,0.0526,0.677,0.0175,0.0,0.0,0.0,0.0175
74,5,15,0.7432,0.2162,0.1081,0.1216,0.0946,0.4435,0.0135,0.0,0.0,0.0,0.0
28,4,7,0.8571,0.2143,0.1071,0.1429,0.0,0.8,0.0,0.0,0.0,0.0,0.0
45,4,11,0.7556,0.0889,0.0889,0.2444,0.0222,0.6125,0.0,0.0,0.0,0.0,0.0444
38,5,8,0.7105,0.1579,0.1316,0.1053,0.0526,0.45,0.0789,0.0,0.0,0.0,0.0
67,6,11,0.7015,0.1343,0.0896,0.1194,0.0448,0.1005,0.0,0.0,0.0149,0.0,0.0149
59,5,12,0.7458,0.1864,0.0339,0.1525,0.0678,0.5196,0.0,0.0,0.0,0.0,0.0339
37,4,9,0.7297,0.1622,0.1081,0.0811,0.0541,-0.5417,0.0,0.0,0.0,0.0,0.0541
92,7,13,0.6413,0.2174,0.0652,0.1522,0.0543,0.1962,0.0109,0.0,0.0109,0.0,0.0326
104,7,15,0.7019,0.1442,0.0865,0.125,0.0673,0.5636,0.0192,0.0,0.0096,0.0,0.0096
64,6,11,0.7344,0.1719,0.1406,0.125,0.0312,0.49,0.0312,0.0,0.0,0.0156,0.0156
56,4,14,0.7679,0.1786,0.125,0.1071,0.0714,0.4171,0.0357,0.0179,0.0179,0.0,0.0536
82,5,16,0.7317,0.1707,0.1463,0.0854,0.0488,0.2299,0.0122,0.0,0.0,0.0,0.061
34,3,11,0.7941,0.2647,0.0588,0.1176,0.0,0.7667,0.0588,0.0588,0.0294,0.0,0.0882
15,2,8,1.0,0.2,0.2,0.2,0.0,0.5333,0.1333,0.0667,0.0,0.0,0.1333
42,4,10,0.8333,0.1429,0.1667,0.0714,0.0714,0.425,0.0238,0.0,0.0,0.0238,0.0
62,5,12,0.6452,0.1452,0.0968,0.0968,0.0645,0.4452,0.0,0.0161,0.0484,0.0161,0.0
2,1,2,1.0,0.5,0.0,0.5,0.0,0.7,0.5,0.0,0.0,0.0,0.0
21,3,7,0.9048,0.2381,0.0952,0.0952,0.0952,0.2508,0.0,0.0,0.0,0.0,0.0
75,5,15,0.76,0.1467,0.1067,0.16,0.08,0.0703,0.0133,0.0,0.0133,0.0,0.0267
104,7,15,0.6731,0.1635,0.1154,0.1346,0.0481,0.147,0.0096,0.0,0.0,0.0,0.0577
35,3,12,0.8286,0.1429,0.0857,0.0571,0.0571,0.4,0.0571,0.0,0.0,0.0,0.0
71,6,12,0.7324,0.1972,0.1127,0.0563,0.1268,0.187,0.0282,0.0,0.0141,0.0,0.0141
71,9,8,0.6761,0.1408,0.1127,0.1127,0.0704,0.4409,0.0704,0.0141,0.0704,0.0,0.0282
77,4,19,0.7143,0.1948,0.0649,0.2078,0.039,0.3048,0.026,0.0,0.013,0.0,0.039
44,4,11,0.8864,0.2045,0.1591,0.1591,0.0227,0.1558,0.0455,0.0227,0.0,0.0,0.0909
6,2,3,1.0,0.3333,0.1667,0.1667,0.0,0.4205,0.3333,0.0,0.0,0.0,0.0
24,3,8,0.875,0.125,0.1667,0.0833,0.0417,-0.2,0.0,0.0,0.0,0.0,0.0
40,4,10,0.825,0.125,0.15,0.1,0.075,0.445,0.025,0.0,0.0,0.0,0.025
83,6,14,0.747,0.1687,0.0843,0.1566,0.0723,0.3024,0.012,0.0,0.012,0.0,0.012
40,3,13,0.75,0.15,0.1,0.2,0.05,0.2548,0.05,0.025,0.0,0.025,0.025
59,5,12,0.661,0.1356,0.0508,0.1525,0.0678,0.1343,0.0,0.0339,0.0,0.0339,0.0169
98,4,24,0.6939,0.2551,0.051,0.1429,0.0408,0.1854,0.0102,0.0,0.0102,0.0,0.0
59,5,12,0.8136,0.1695,0.1186,0.1695,0.0678,0.4056,0.0339,0.0,0.0,0.0,0.0169
57,5,11,0.8596,0.1579,0.1579,0.1404,0.0702,0.3931,0.0351,0.0,0.0175,0.0,0.0351
39,4,10,0.8974,0.2051,0.0769,0.1282,0.1026,0.3825,0.0769,0.0,0.0256,0.0,0.0
33,4,8,0.8485,0.2121,0.1515,0.1212,0.0303,0.5528,0.0303,0.0,0.0,0.0,0.0909
18,2,9,0.9444,0.2778,0.0556,0.1111,0.0556,0.7667,0.0,0.0,0.0,0.0,0.0
36,3,12,0.7222,0.1111,0.0833,0.1111,0.0556,0.0389,0.0,0.0278,0.0,0.0278,0.0556
87,8,11,0.6897,0.1609,0.1149,0.1494,0.046,0.435,0.023,0.0,0.023,0.0,0.023
3,1,3,1.0,0.6667,0.0,0.3333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
102,8,13,0.6471,0.2255,0.0588,0.1176,0.098,0.3154,0.0196,0.0,0.0,0.0,0.0098
94,6,16,0.6809,0.1702,0.1277,0.117,0.0426,0.3733,0.0426,0.0,0.0,0.0106,0.0319
51,4,13,0.7255,0.1176,0.0588,0.1373,0.098,0.1312,0.0,0.0196,0.0,0.0196,0.0
69,5,14,0.6957,0.1739,0.1014,0.1449,0.0435,0.45,0.0145,0.0,0.0,0.0,0.029
54,4,14,0.7593,0.1667,0.0926,0.1481,0.037,0.226,0.0185,0.0,0.0,0.0,0.0185
86,5,17,0.7442,0.2791,0.093,0.1395,0.0233,0.4233,0.0,0.0,0.0,0.0,0.0465
41,5,8,0.8537,0.1707,0.122,0.0976,0.0488,0.35,0.0,0.0,0.0244,0.0,0.0488
57,5,11,0.7544,0.1754,0.0877,0.1754,0.0702,0.5075,0.0175,0.0,0.0,0.0,0.0
70,6,12,0.7143,0.2,0.1286,0.1286,0.0143,0.2889,0.0,0.0,0.0,0.0,0.0429
39,4,10,0.7949,0.2051,0.1026,0.1282,0.0513,0.455,0.0,0.0,0.0,0.0,0.0513
63,5,13,0.746,0.2857,0.1111,0.0952,0.0952,0.4917,0.0159,0.0,0.0,0.0,0.0317
99,8,12,0.6566,0.2121,0.1111,0.0808,0.0606,0.5222,0.0101,0.0,0.0101,0.0,0.0202
71,6,12,0.7465,0.1972,0.1127,0.1408,0.0141,0.4215,0.0282,0.0,0.0141,0.0,0.0
20,5,4,0.9,0.1,0.05,0.05,0.05,0.525,0.1,0.0,0.0,0.0,0.05
48,4,12,0.75,0.1042,0.1042,0.1667,0.0625,0.3974,0.0,0.0208,0.0208,0.0208,0.0
28,3,9,0.8571,0.1786,0.1429,0.1429,0.0,0.6667,0.0357,0.0,0.0,0.0,0.0
5,2,2,1.0,0.2,0.0,0.4,0.0,0.75,0.0,0.0,0.0,0.0,0.0
12,3,4,1.0,0.4167,0.0833,0.0833,0.0,0.5938,0.0833,0.0,0.0,0.0,0.0
4,1,4,1.0,0.25,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0
33,3,11,0.8182,0.1212,0.0909,0.1818,0.0303,0.6267,0.0303,0.0,0.0,0.0,0.0303
102,7,15,0.6176,0.1373,0.1078,0.1176,0.0784,0.3633,0.0294,0.0,0.0,0.0,0.049
6,2,3,1.0,0.3333,0.0,0.5,0.0,0.2562,0.1667,0.0,0.0,0.0,0.0
35,4,9,0.8571,0.2286,0.1714,0.0857,0.0571,0.3867,0.0286,0.0286,0.0,0.0,0.0286
15,3,5,1.0,0.1333,0.1333,0.1333,0.1333,0.5521,0.0667,0.0,0.0,0.0,0.0
34,4,8,0.8824,0.1765,0.0882,0.1471,0.0294,0.0524,0.0,0.0,0.0,0.0294,0.0
44,4,11,0.8636,0.2045,0.0909,0.1136,0.0455,0.2629,0.0455,0.0,0.0227,0.0,0.0455
47,5,9,0.8298,0.1702,0.1277,0.1064,0.0638,0.4536,0.0213,0.0,0.0213,0.0,0.0213
56,4,14,0.8036,0.1607,0.1429,0.125,0.0536,0.2969,0.0179,0.0,0.0,0.0,0.0179
9,4,2,1.0,0.1111,0.2222,0.1111,0.2222,-0.3889,0.1111,0.0,0.0,0.0,0.0
56,5,11,0.8036,0.1071,0.1607,0.0536,0.0357,0.6292,0.0179,0.0,0.0,0.0,0.0357
17,3,6,0.8824,0.1176,0.1176,0.1176,0.1176,0.4688,0.1176,0.0,0.0,0.0,0.0
24,2,12,0.875,0.0833,0.125,0.1667,0.0,0.5667,0.0417,0.0,0.0,0.0,0.0833
48,4,12,0.8125,0.1875,0.125,0.2083,0.0208,0.5726,0.0208,0.0,0.0,0.0,0.0208
78,6,13,0.7308,0.141,0.1154,0.1667,0.0385,0.3195,0.0128,0.0,0.0,0.0,0.0128
54,5,11,0.7222,0.2037,0.1111,0.1296,0.0185,0.675,0.0185,0.0,0.0,0.0,0.0741
43,3,14,0.7209,0.1163,0.0465,0.2326,0.0465,0.3138,0.0233,0.0,0.0,0.0,0.0
77,7,11,0.6623,0.2078,0.0779,0.1169,0.0779,0.3672,0.013,0.0,0.0,0.0,0.026
103,7,15,0.6699,0.1165,0.0874,0.1456,0.1262,0.0635,0.0097,0.0097,0.0,0.0097,0.0194
99,6,16,0.7172,0.1212,0.1313,0.1616,0.0909,0.1951,0.0202,0.0,0.0,0.0101,0.0101
53,5,11,0.8491,0.2075,0.0943,0.1509,0.0377,0.35,0.0189,0.0,0.0,0.0,0.0
71,6,12,0.7465,0.2817,0.0845,0.0986,0.0563,0.5286,0.0282,0.0,0.0141,0.0,0.0141
44,5,9,0.8864,0.2955,0.1364,0.1364,0.0682,0.2288,0.0,0.0,0.0,0.0,0.0
106,7,15,0.7264,0.1415,0.1321,0.1509,0.1038,-0.1284,0.0094,0.0094,0.0094,0.0189,0.0377
46,5,9,0.8478,0.2391,0.1087,0.1304,0.1087,0.3063,0.0435,0.0,0.0217,0.0,0.0
26,2,13,0.9231,0.3077,0.1154,0.0769,0.0385,0.1444,0.0385,0.0,0.0,0.0,0.0385
28,4,7,0.8214,0.1786,0.0714,0.1071,0.0714,0.4533,0.0357,0.0,0.0,0.0,0.0
9,3,3,1.0,0.3333,0.1111,0.1111,0.0,0.7667,0.1111,0.0,0.1111,0.0,0.0
15,2,8,1.0,0.2667,0.0667,0.1333,0.0667,0.1667,0.0,0.0,0.0,0.0,0.0
58,5,12,0.7759,0.1724,0.0862,0.1207,0.0345,0.2908,0.0517,0.0,0.0,0.0,0.0172
79,7,11,0.7468,0.1646,0.1139,0.1266,0.0633,0.355,0.0253,0.0,0.0127,0.0,0.0127
20,2,10,0.85,0.2,0.1,0.0,0.1,0.2,0.05,0.0,0.0,0.0,0.0
15,2,8,1.0,0.0667,0.0667,0.1333,0.1333,0.1094,0.0,0.0667,0.1333,0.0667,0.0
4,1,4,1.0,0.25,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0
100,6,17,0.65,0.17,0.11,0.12,0.05,0.2373,0.02,0.0,0.01,0.0,0.04
73,5,15,0.6575,0.1918,0.1233,0.0548,0.0411,0.4,0.0274,0.0,0.0137,0.0,0.0137
61,4,15,0.7213,0.1475,0.0984,0.1148,0.0492,0.5556,0.0328,0.0,0.0,0.0,0.0492
67,6,11,0.7313,0.1642,0.1045,0.1642,0.0299,0.4289,0.0299,0.0,0.0,0.0,0.0149
68,6,11,0.7647,0.1324,0.1324,0.1471,0.0882,0.2155,0.0441,0.0,0.0147,0.0,0.0294
63,5,13,0.7143,0.1429,0.0794,0.1111,0.0317,0.3519,0.0,0.0,0.0,0.0,0.0159
3,1,3,1.0,0.6667,0.0,0.3333,0.0,0.7,0.3333,0.0,0.0,0.0,0.0
58,5,12,0.7759,0.1897,0.1034,0.1552,0.0517,0.355,0.0345,0.0,0.0,0.0,0.0172
50,3,17,0.82,0.22,0.12,0.08,0.08,0.2625,0.04,0.0,0.0,0.0,0.02
4,1,4,0.75,0.25,0.0,0.5,0.0,0.7,0.5,0.0,0.25,0.0,0.0
9,3,3,1.0,0.3333,0.1111,0.1111,0.0,0.5667,0.1111,0.0,0.0,0.0,0.0
56,4,14,0.7679,0.2143,0.0714,0.1071,0.0357,0.4298,0.0179,0.0,0.0179,0.0179,0.0357
21,2,10,0.9524,0.2381,0.0952,0.0952,0.0,0.4333,0.0476,0.0,0.0476,0.0,0.0
17,3,6,1.0,0.2941,0.0588,0.1765,0.1176,0.7667,0.0,0.0,0.0588,0.0,0.0
47,4,12,0.7447,0.2553,0.1064,0.1915,0.0,0.3249,0.0213,0.0213,0.0,0.0,0.0213
37,5,7,0.8108,0.1351,0.1351,0.1351,0.1081,0.6083,0.027,0.0,0.0,0.0,0.0
49,5,10,0.7347,0.1633,0.1429,0.1633,0.0408,0.3444,0.0204,0.0,0.0,0.0,0.0
7,2,4,1.0,0.4286,0.0,0.2857,0.0,0.4333,0.1429,0.0,0.0,0.0,0.0
41,4,10,0.7561,0.2195,0.0976,0.0976,0.0732,0.42,0.0,0.0,0.0,0.0,0.0
5,1,5,1.0,0.4,0.0,0.2,0.0,0.8,0.0,0.0,0.2,0.0,0.0
42,4,10,0.7381,0.1429,0.0714,0.1429,0.119,-0.025,0.0,0.0238,0.0,0.0238,0.0
5,1,5,1.0,0.4,0.0,0.2,0.0,0.7,0.2,0.0,0.2,0.0,0.0
9,2,4,1.0,0.0,0.1111,0.2222,0.0,0.875,0.1111,0.0,0.0,0.0,0.0
52,4,13,0.7692,0.2115,0.1346,0.1538,0.0192,0.6179,0.0192,0.0,0.0,0.0,0.0192
42,4,10,0.8095,0.1667,0.1429,0.0952,0.0476,-0.0167,0.0238,0.0,0.0,0.0,0.0
51,3,17,0.8627,0.1961,0.1176,0.1176,0.0588,0.2481,0.0,0.0,0.0196,0.0,0.0588
16,3,5,1.0,0.25,0.125,0.125,0.0,0.3219,0.0625,0.0,0.0,0.0,0.0625
89,6,15,0.6854,0.1798,0.1236,0.1236,0.0337,0.3447,0.0337,0.0,0.0,0.0,0.0225
52,4,13,0.7692,0.1923,0.0962,0.1923,0.0385,0.4858,0.0,0.0,0.0192,0.0,0.0192
37,4,9,0.8108,0.1351,0.1351,0.1622,0.1081,0.3672,0.027,0.0,0.027,0.0,0.0
42,5,8,0.7857,0.1667,0.0714,0.1429,0.0952,0.37,0.0,0.0,0.0238,0.0,0.0
54,4,14,0.8148,0.1852,0.1111,0.1111,0.0926,0.2681,0.0185,0.0,0.0,0.0,0.037
54,4,14,0.7963,0.1852,0.1111,0.1852,0.0741,0.4641,0.0,0.0,0.0,0.0,0.0185
41,4,10,0.6829,0.0732,0.0976,0.1951,0.0732,0.4577,0.0732,0.0,0.0,0.0,0.0244
56,4,14,0.8036,0.1786,0.125,0.1607,0.0714,0.3768,0.0357,0.0,0.0,0.0,0.0179
7,2,4,1.0,0.1429,0.1429,0.1429,0.0,0.7,0.1429,0.0,0.0,0.0,0.0
56,5,11,0.75,0.1964,0.0893,0.125,0.1071,0.417,0.0536,0.0,0.0,0.0,0.0
93,6,16,0.7742,0.1505,0.1075,0.1398,0.086,0.2946,0.0215,0.0,0.0108,0.0,0.0108
36,3,12,0.8333,0.1667,0.0556,0.1111,0.0833,0.3403,0.0278,0.0,0.0278,0.0,0.0
58,4,14,0.8103,0.2069,0.1034,0.1379,0.0517,0.4264,0.0172,0.0,0.0,0.0,0.0172
95,6,16,0.6316,0.1579,0.1158,0.1368,0.0526,0.2353,0.0421,0.0,0.0105,0.0,0.0211
49,5,10,0.7959,0.102,0.1633,0.1429,0.0612,0.4393,0.0204,0.0,0.0,0.0,0.0204
32,5,6,0.8437,0.0625,0.1562,0.1562,0.125,0.39,0.0312,0.0,0.0312,0.0,0.0312
100,6,17,0.66,0.18,0.12,0.09,0.06,0.2937,0.03,0.0,0.02,0.0,0.04
96,7,14,0.7083,0.0937,0.1354,0.1354,0.1146,0.3699,0.0312,0.0,0.0,0.0104,0.0104
11,4,3,0.9091,0.0,0.1818,0.1818,0.2727,-0.3389,0.0909,0.0,0.0,0.0,0.0
102,6,17,0.7647,0.2353,0.098,0.1078,0.0882,0.1652,0.0,0.0,0.0098,0.0,0.0098
52,5,10,0.6923,0.0962,0.0769,0.1346,0.1154,-0.074,0.0192,0.0,0.0,0.0,0.0385
69,5,14,0.6812,0.1884,0.1014,0.1159,0.029,0.5519,0.0145,0.0,0.0,0.0,0.029
11,1,11,1.0,0.2727,0.0909,0.1818,0.0,0.1667,0.0,0.0,0.0,0.0,0.0
89,6,15,0.6966,0.2022,0.1124,0.0787,0.0337,0.3179,0.0225,0.0,0.0,0.0,0.0225
31,4,8,0.871,0.1613,0.1935,0.1613,0.0645,0.4208,0.0645,0.0,0.0,0.0,0.0323
98,7,14,0.6633,0.1531,0.1531,0.0714,0.0408,0.2701,0.0306,0.0,0.0,0.0,0.0306
28,3,9,0.9286,0.2143,0.1429,0.1429,0.1071,0.3458,0.0357,0.0,0.0,0.0,0.0357
44,4,11,0.75,0.0909,0.0909,0.1591,0.0455,0.2548,0.0,0.0227,0.0,0.0227,0.0227
108,7,15,0.6481,0.1296,0.0833,0.2037,0.0463,0.3026,0.0185,0.0,0.0185,0.0,0.0
95,6,16,0.6842,0.2211,0.0947,0.1474,0.0105,0.4395,0.0105,0.0,0.0,0.0,0.0316
16,2,8,1.0,0.125,0.25,0.0625,0.0625,0.2,0.0625,0.0,0.0,0.0,0.0625
8,2,4,1.0,0.125,0.125,0.125,0.0,0.75,0.25,0.125,0.0,0.0,0.125
31,4,8,0.8065,0.1935,0.0968,0.129,0.0,0.675,0.0323,0.0,0.0323,0.0,0.0323
50,6,8,0.74,0.14,0.08,0.14,0.14,0.1826,0.02,0.0,0.02,0.0,0.04
100,7,14,0.66,0.16,0.07,0.14,0.07,0.415,0.0,0.0,0.0,0.0,0.03
103,6,17,0.7087,0.2233,0.0777,0.1068,0.0583,0.4258,0.0291,0.0,0.0,0.0,0.0291
97,7,14,0.6701,0.1443,0.0619,0.1443,0.0928,0.1697,0.0206,0.0103,0.0103,0.0103,0.0412
6,1,6,1.0,0.3333,0.0,0.3333,0.0,0.7,0.1667,0.0,0.0,0.0,0.0
49,5,10,0.7755,0.1429,0.1224,0.1429,0.1224,-0.0431,0.0204,0.0,0.0204,0.0,0.0
15,3,5,1.0,0.1333,0.0667,0.3333,0.1333,0.405,0.1333,0.0,0.0,0.0,0.0
11,2,6,1.0,0.3636,0.0,0.2727,0.0,0.6111,0.0909,0.0,0.0,0.0,0.0
